CD1Var1,CD1Var2,CD1Var3,CD1Var4,CD1Var5,CD1Var6,CD1Var7,CD1Var8,CD1Var9,CD1Var10,CD1Var11,CD1Var12,CD1Var13,CD1Var14,CD1Var15,CD1Var16,CD1Var17,CD1Var18,CD1Var19,CD1Var20,CD1Var21,CD1Var22,CD1Var23,CD1Var24,CD1Var25,CD1Var26,CD1Var27,CD1Var28,CD1Var29,CD1Var30,CD2Var1,CD2Var2,CD2Var3,CD2Var4,CD2Var5,CD2Var6,CD2Var7,CD2Var8,CD2Var9,CD2Var10,CD2Var11,CD2Var12,CD2Var13,CD2Var14,CD2Var15,CD2Var16,CD2Var17,CD2Var18,CD2Var19,CD2Var20,CD2Var21,CD2Var22,CD2Var23,CD2Var24,CD2Var25,CD2Var26,CD2Var27,CD2Var28,CD2Var29,CD2Var30,CD3Var1,CD3Var2,CD3Var3,CD3Var4,CD3Var5,CD3Var6,CD3Var7,CD3Var8,CD3Var9,CD3Var10,CD3Var11,CD3Var12,CD3Var13,CD3Var14,CD3Var15,CD3Var16,CD3Var17,CD3Var18,CD3Var19,CD3Var20,CD3Var21,CD3Var22,CD3Var23,CD3Var24,CD3Var25,CD3Var26,CD3Var27,CD3Var28,CD3Var29,CD3Var30,CD4Var1,CD4Var2,CD4Var3,CD4Var4,CD4Var5,CD4Var6,CD4Var7,CD4Var8,CD4Var9,CD4Var10,CD4Var11,CD4Var12,CD4Var13,CD4Var14,CD4Var15,CD4Var16,CD4Var17,CD4Var18,CD4Var19,CD4Var20,CD4Var21,CD4Var22,CD4Var23,CD4Var24,CD4Var25,CD4Var26,CD4Var27,CD4Var28,CD4Var29,CD4Var30,CD1Mean1,CD1Mean2,CD1Mean3,CD1Mean4,CD1Mean5,CD1Mean6,CD1Mean7,CD1Mean8,CD1Mean9,CD1Mean10,CD1Mean11,CD1Mean12,CD1Mean13,CD1Mean14,CD1Mean15,CD1Mean16,CD1Mean17,CD1Mean18,CD1Mean19,CD1Mean20,CD1Mean21,CD1Mean22,CD1Mean23,CD1Mean24,CD1Mean25,CD1Mean26,CD1Mean27,CD1Mean28,CD1Mean29,CD1Mean30,CD2Mean1,CD2Mean2,CD2Mean3,CD2Mean4,CD2Mean5,CD2Mean6,CD2Mean7,CD2Mean8,CD2Mean9,CD2Mean10,CD2Mean11,CD2Mean12,CD2Mean13,CD2Mean14,CD2Mean15,CD2Mean16,CD2Mean17,CD2Mean18,CD2Mean19,CD2Mean20,CD2Mean21,CD2Mean22,CD2Mean23,CD2Mean24,CD2Mean25,CD2Mean26,CD2Mean27,CD2Mean28,CD2Mean29,CD2Mean30,CD3Mean1,CD3Mean2,CD3Mean3,CD3Mean4,CD3Mean5,CD3Mean6,CD3Mean7,CD3Mean8,CD3Mean9,CD3Mean10,CD3Mean11,CD3Mean12,CD3Mean13,CD3Mean14,CD3Mean15,CD3Mean16,CD3Mean17,CD3Mean18,CD3Mean19,CD3Mean20,CD3Mean21,CD3Mean22,CD3Mean23,CD3Mean24,CD3Mean25,CD3Mean26,CD3Mean27,CD3Mean28,CD3Mean29,CD3Mean30,CD4Mean1,CD4Mean2,CD4Mean3,CD4Mean4,CD4Mean5,CD4Mean6,CD4Mean7,CD4Mean8,CD4Mean9,CD4Mean10,CD4Mean11,CD4Mean12,CD4Mean13,CD4Mean14,CD4Mean15,CD4Mean16,CD4Mean17,CD4Mean18,CD4Mean19,CD4Mean20,CD4Mean21,CD4Mean22,CD4Mean23,CD4Mean24,CD4Mean25,CD4Mean26,CD4Mean27,CD4Mean28,CD4Mean29,CD4Mean30,ApproxMean1,ApproxMean2,ApproxMean3,ApproxMean4,ApproxMean5,ApproxMean6,ApproxMean7,ApproxMean8,ApproxMean9,ApproxMean10,ApproxMean11,ApproxMean12,ApproxMean13,ApproxMean14,ApproxMean15,ApproxMean16,ApproxMean17,ApproxMean18,ApproxMean19,ApproxMean20,ApproxMean21,ApproxMean22,ApproxMean23,ApproxMean24,ApproxMean25,ApproxMean26,ApproxMean27,ApproxMean28,ApproxMean29,ApproxMean30,ApproxVar1,ApproxVar2,ApproxVar3,ApproxVar4,ApproxVar5,ApproxVar6,ApproxVar7,ApproxVar8,ApproxVar9,ApproxVar10,ApproxVar11,ApproxVar12,ApproxVar13,ApproxVar14,ApproxVar15,ApproxVar16,ApproxVar17,ApproxVar18,ApproxVar19,ApproxVar20,ApproxVar21,ApproxVar22,ApproxVar23,ApproxVar24,ApproxVar25,ApproxVar26,ApproxVar27,ApproxVar28,ApproxVar29,ApproxVar30,MeanSC1,MeanSC2,MeanSC3,MeanSC4,MeanSC5,MeanSC6,MeanSC7,MeanSC8,MeanSC9,MeanSC10,MeanSC11,MeanSC12,MeanSC13,MeanSC14,MeanSC15,MeanSC16,MeanSC17,MeanSC18,MeanSC19,MeanSC20,MeanSC21,MeanSC22,MeanSC23,MeanSC24,MeanSC25,MeanSC26,MeanSC27,MeanSC28,MeanSC29,MeanSC30,MedianSC1,MedianSC2,MedianSC3,MedianSC4,MedianSC5,MedianSC6,MedianSC7,MedianSC8,MedianSC9,MedianSC10,MedianSC11,MedianSC12,MedianSC13,MedianSC14,MedianSC15,MedianSC16,MedianSC17,MedianSC18,MedianSC19,MedianSC20,MedianSC21,MedianSC22,MedianSC23,MedianSC24,MedianSC25,MedianSC26,MedianSC27,MedianSC28,MedianSC29,MedianSC30,MAVSC1,MAVSC2,MAVSC3,MAVSC4,MAVSC5,MAVSC6,MAVSC7,MAVSC8,MAVSC9,MAVSC10,MAVSC11,MAVSC12,MAVSC13,MAVSC14,MAVSC15,MAVSC16,MAVSC17,MAVSC18,MAVSC19,MAVSC20,MAVSC21,MAVSC22,MAVSC23,MAVSC24,MAVSC25,MAVSC26,MAVSC27,MAVSC28,MAVSC29,MAVSC30,SSISC1,SSISC2,SSISC3,SSISC4,SSISC5,SSISC6,SSISC7,SSISC8,SSISC9,SSISC10,SSISC11,SSISC12,SSISC13,SSISC14,SSISC15,SSISC16,SSISC17,SSISC18,SSISC19,SSISC20,SSISC21,SSISC22,SSISC23,SSISC24,SSISC25,SSISC26,SSISC27,SSISC28,SSISC29,SSISC30,RMSSC1,RMSSC2,RMSSC3,RMSSC4,RMSSC5,RMSSC6,RMSSC7,RMSSC8,RMSSC9,RMSSC10,RMSSC11,RMSSC12,RMSSC13,RMSSC14,RMSSC15,RMSSC16,RMSSC17,RMSSC18,RMSSC19,RMSSC20,RMSSC21,RMSSC22,RMSSC23,RMSSC24,RMSSC25,RMSSC26,RMSSC27,RMSSC28,RMSSC29,RMSSC30,VarSC1,VarSC2,VarSC3,VarSC4,VarSC5,VarSC6,VarSC7,VarSC8,VarSC9,VarSC10,VarSC11,VarSC12,VarSC13,VarSC14,VarSC15,VarSC16,VarSC17,VarSC18,VarSC19,VarSC20,VarSC21,VarSC22,VarSC23,VarSC24,VarSC25,VarSC26,VarSC27,VarSC28,VarSC29,VarSC30,KurtSC1,KurtSC2,KurtSC3,KurtSC4,KurtSC5,KurtSC6,KurtSC7,KurtSC8,KurtSC9,KurtSC10,KurtSC11,KurtSC12,KurtSC13,KurtSC14,KurtSC15,KurtSC16,KurtSC17,KurtSC18,KurtSC19,KurtSC20,KurtSC21,KurtSC22,KurtSC23,KurtSC24,KurtSC25,KurtSC26,KurtSC27,KurtSC28,KurtSC29,KurtSC30,SkwSC1,SkwSC2,SkwSC3,SkwSC4,SkwSC5,SkwSC6,SkwSC7,SkwSC8,SkwSC9,SkwSC10,SkwSC11,SkwSC12,SkwSC13,SkwSC14,SkwSC15,SkwSC16,SkwSC17,SkwSC18,SkwSC19,SkwSC20,SkwSC21,SkwSC22,SkwSC23,SkwSC24,SkwSC25,SkwSC26,SkwSC27,SkwSC28,SkwSC29,SkwSC30,MaxFreqSC1,MaxFreqSC2,MaxFreqSC3,MaxFreqSC4,MaxFreqSC5,MaxFreqSC6,MaxFreqSC7,MaxFreqSC8,MaxFreqSC9,MaxFreqSC10,MaxFreqSC11,MaxFreqSC12,MaxFreqSC13,MaxFreqSC14,MaxFreqSC15,MaxFreqSC16,MaxFreqSC17,MaxFreqSC18,MaxFreqSC19,MaxFreqSC20,MaxFreqSC21,MaxFreqSC22,MaxFreqSC23,MaxFreqSC24,MaxFreqSC25,MaxFreqSC26,MaxFreqSC27,MaxFreqSC28,MaxFreqSC29,MaxFreqSC30,STDPSDSC1,STDPSDSC2,STDPSDSC3,STDPSDSC4,STDPSDSC5,STDPSDSC6,STDPSDSC7,STDPSDSC8,STDPSDSC9,STDPSDSC10,STDPSDSC11,STDPSDSC12,STDPSDSC13,STDPSDSC14,STDPSDSC15,STDPSDSC16,STDPSDSC17,STDPSDSC18,STDPSDSC19,STDPSDSC20,STDPSDSC21,STDPSDSC22,STDPSDSC23,STDPSDSC24,STDPSDSC25,STDPSDSC26,STDPSDSC27,STDPSDSC28,STDPSDSC29,STDPSDSC30,Label1
0.13759187,0.139432283,0.154449022,0.143272598,0.151344087,0.153056298,0.143959742,0.145358951,0.152823277,0.134981854,0.083650668,0.103398915,0.103741442,0.137754952,0.157317435,0.13465446,0.145653213,0.143789052,0.141464743,0.164425979,0.12986534,0.155060513,0.116012028,0.095418956,0.134749733,0.115742652,0.114384665,0.117419669,0.097975305,0.094699837,0.121342167,0.113511247,0.163756688,0.142155742,0.157204623,0.135292531,0.123402497,0.140725711,0.147533542,0.153296299,0.141877556,0.151305756,0.135682233,0.174458316,0.173711155,0.181507175,0.158232719,0.180473059,0.141463514,0.147892168,0.149888542,0.152211858,0.143692726,0.138125467,0.128251504,0.114043635,0.127011692,0.129802539,0.113823552,0.111039025,0.145447022,0.141703706,0.20731889,0.164924576,0.16009053,0.143896101,0.161470133,0.173899533,0.163856846,0.151027604,0.134204116,0.183132973,0.151549696,0.171353742,0.187046441,0.197779598,0.180122972,0.162906532,0.192786066,0.191867826,0.183909375,0.195359553,0.143713376,0.112532225,0.114683483,0.110515954,0.12146988,0.144775204,0.117404273,0.113214745,0.139645658,0.15969018,0.221024655,0.186154427,0.205326288,0.136108637,0.210751266,0.213440562,0.205944401,0.189982326,0.169016633,0.178725903,0.183562997,0.240046922,0.212407913,0.202034857,0.183240517,0.245043203,0.206502168,0.217351516,0.234495889,0.187056791,0.145564494,0.126242241,0.117638234,0.124919673,0.122653509,0.138608301,0.13444797,0.127912334,0.465845663,0.509935168,0.505737418,0.522667365,0.540744572,0.49578829,0.607794755,0.516971883,0.587535378,0.545087135,0.471935877,0.729376558,0.586722905,0.472318297,0.538385407,0.463399017,0.563039891,0.439011252,0.537816448,0.459051216,0.553241835,0.503844469,0.556308941,0.532918241,0.550274661,0.511893859,0.524535011,0.500897057,0.456624562,0.50626031,0.470272633,0.53744823,0.529031887,0.515381122,0.586700405,0.50237405,0.510706471,0.541678046,0.562105221,0.62109388,0.539688296,0.576654306,0.524406444,0.493457711,0.460920744,0.51032429,0.434819273,0.440890887,0.565877113,0.494785126,0.54236556,0.566222864,0.488683439,0.525017814,0.51424803,0.510021067,0.475526177,0.424371062,0.447795982,0.47920949,0.484004684,0.544234228,0.5725221,0.592689952,0.549184193,0.454683397,0.58703696,0.548142849,0.517915934,0.555685758,0.433896308,0.478958395,0.591325046,0.672544273,0.482772804,0.500882327,0.567838093,0.546436277,0.463971638,0.476693786,0.550918479,0.530155922,0.498113058,0.432143495,0.386902566,0.318668857,0.307382213,0.360734589,0.379654736,0.46576372,0.561230616,0.547760045,0.456234465,0.497845822,0.549471416,0.554963543,0.591138345,0.550775211,0.411507006,0.504614681,0.510849613,0.592754343,0.416251453,0.546868939,0.567741814,0.507785096,0.457442245,0.455594513,0.481799616,0.434079758,0.440430303,0.590129399,0.536375106,0.511423511,0.49666639,0.453623794,0.479834978,0.392967963,0.402496903,0.446337648,0.780272163,0.715618206,0.489017561,0.664568534,0.414008628,0.397965463,0.379566216,0.421885591,0.4373821,0.362196284,0.605352686,0.455902062,0.613446252,0.351300973,0.363366722,0.313364246,0.467318893,0.344090253,0.310866728,0.34389754,0.358291164,0.297651359,0.270611443,0.387700739,0.419532546,0.48279206,0.511922739,0.539040953,0.546003117,0.549214231,0.061587032,0.057600449,0.058077049,0.045197471,0.055484567,0.049870226,0.05042745,0.038825666,0.042719417,0.048479793,0.029145706,0.04694414,0.030476536,0.068416523,0.067176263,0.063932758,0.05692016,0.06141714,0.037436278,0.043193408,0.035051247,0.034133052,0.049123722,0.043068582,0.045145757,0.036494215,0.040522343,0.038514591,0.036391921,0.034102895,0.731490486,0.712457368,0.458428968,0.628427979,0.409004509,0.39247549,0.416250684,0.4432504,0.42277593,0.380320377,0.717182313,0.7361596,0.704372529,0.703709102,0.679673601,0.634675911,0.541567632,0.628449223,0.578657571,0.679933606,0.737682415,0.70828708,0.725779059,0.722688487,0.684354451,0.686907173,0.627285086,0.685938048,0.741406993,0.754605675,0.806041925,0.773711016,0.476448983,0.641178556,0.396505459,0.362853728,0.406013801,0.445570356,0.415243139,0.350155694,0.784215932,0.810619036,0.778276739,0.777367681,0.732171549,0.663986505,0.539307888,0.661928049,0.578265099,0.689363459,0.831413213,0.794977236,0.802789435,0.7871183,0.743858677,0.742997042,0.667341463,0.726774126,0.812527195,0.820460597,18.56081346,21.08949522,23.99817874,20.92772805,24.07311435,21.88018376,24.17651741,24.01085274,23.68695272,23.55885053,24.09843002,24.00463366,23.77952312,24.11541187,24.50464669,24.09694803,23.01594087,23.41696801,22.79864092,23.30260152,16.91179087,18.2033144,20.41938014,20.56937136,21.6950893,22.200494,22.11327085,22.99467929,22.92320856,23.76597833,344489.5395,444457.3456,575384.384,437575.1513,578978.0816,478304.7489,583958.8216,575983.0438,560545.7407,554492.5137,580400.2039,575872.5423,565123.4816,581174.8888,600010.4699,580162.8212,529250.2186,547851.1609,519291.8433,542492.0594,286974.5133,332139.4226,417428.8258,423369.3263,470699.7404,492727.1589,488804.2296,528483.7815,525191.4117,564474.5803,18.56971658,21.09270603,23.99917383,20.92876405,24.07400339,21.88112274,24.17733163,24.01165557,23.68769401,23.55944739,24.1035513,24.00935216,23.78422105,24.11963195,24.50736789,24.09862164,23.01695025,23.41793246,22.79937839,23.30311341,16.94879863,18.23381185,20.44129821,20.58623616,21.70647164,22.20856545,22.11998018,23.00027813,22.92852217,23.77056204,0.046900354,0.050663581,0.040215367,0.038705511,0.042249292,0.031698381,0.036716012,0.031572395,0.035469356,0.040874159,0.053066065,0.048188586,0.052358305,0.046941395,0.046966242,0.05143387,0.036961195,0.046710722,0.024350728,0.030264091,0.060980132,0.061509263,0.063227956,0.055154474,0.051272927,0.045126557,0.03473068,0.038027737,0.052042592,0.049951072,6.064976404,5.239361139,2.495275072,3.884309104,2.855200462,3.382040412,3.824871167,4.825690617,3.505909101,3.956691201,5.430366832,5.373318342,5.384045725,4.322279105,3.93321595,3.316469812,2.723324314,3.2657228,4.553928493,3.567298243,4.235011813,4.262961098,4.250975036,4.731643722,4.80780609,5.470299244,5.871835496,6.374006067,6.138369087,6.765989084,-2.029343055,-1.730965922,-0.031495971,-0.931761335,0.43809323,0.638611308,0.752992705,0.851663109,0.413436795,0.99853118,-1.744416106,-1.75406832,-1.766895006,-1.43983071,-1.202258607,-0.882391816,0.021742094,-0.75112598,-0.264897262,-0.602604115,-1.521007351,-1.499281736,-1.487635143,-1.558444762,-1.519611214,-1.692364539,-1.653267137,-1.824932157,-1.896742886,-2.070626562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044314708,0.044312578,0.044313388,0.044311554,0.044312046,0.044361113,0.044349317,0.044334039,0.044327422,0.044323536,0.044319473,0.044315614,0.044316209,0.04431951,0.044317694,0.044325006,0.044316398,0.044312533,0.044313554,0.044312807,0.04431268,0.044312796,0.044312817,0.044312719,0.044312712,0.044319183,0.044315817,0.044318124,0.044314796,0.0443146,1
0.14947106,0.142162499,0.156556688,0.149120689,0.153789175,0.151268012,0.135535555,0.13903607,0.153909969,0.139159212,0.09509831,0.11075913,0.122594334,0.104695174,0.110842303,0.11659951,0.089343917,0.146083016,0.087675964,0.128721655,0.117144154,0.131347999,0.109834326,0.117375781,0.099365341,0.106047155,0.127389309,0.150795016,0.130693496,0.144092761,0.174023877,0.168931599,0.182372137,0.163403418,0.139029014,0.169905451,0.139385523,0.130171453,0.135773281,0.13626523,0.15156134,0.106128989,0.145063972,0.095794334,0.153994892,0.123583974,0.138805772,0.132140187,0.135789896,0.10188736,0.15904863,0.173606818,0.162977962,0.160231614,0.127844116,0.102388687,0.151359144,0.140153552,0.12191942,0.133546095,0.164373761,0.180831389,0.177774459,0.176564039,0.17831801,0.150066547,0.187946213,0.147105963,0.157256648,0.183356824,0.131706783,0.105100409,0.141828465,0.10834476,0.126802078,0.108183855,0.128182179,0.134460482,0.124751448,0.111290717,0.121144706,0.146047064,0.145510626,0.132528089,0.128686451,0.127487984,0.143072352,0.157500075,0.121363251,0.167292926,0.1698946,0.181222702,0.205374642,0.2181596,0.245037835,0.160984951,0.18848831,0.15007829,0.190180857,0.146323,0.19442283,0.132561606,0.149314952,0.13449545,0.176992681,0.145192952,0.155559883,0.124946791,0.132060392,0.152717967,0.167558181,0.163159676,0.150948662,0.13281472,0.143377717,0.15192199,0.134222271,0.157983999,0.193959813,0.17570226,0.483718421,0.454908525,0.438790081,0.455721977,0.44317439,0.497964568,0.541385354,0.432091316,0.432936278,0.46082505,0.5196349,0.543856517,0.520614218,0.449200666,0.586884515,0.514195758,0.552208,0.522657667,0.601275251,0.542729754,0.511216147,0.372855715,0.440986741,0.548907622,0.631496922,0.513553144,0.527304482,0.459867635,0.636655523,0.520125167,0.525362065,0.426747156,0.45455889,0.540427017,0.465748655,0.467462374,0.576181962,0.403369741,0.486792895,0.612892971,0.488359726,0.377811507,0.522899508,0.515417321,0.455193294,0.542177987,0.586226347,0.43044668,0.403021728,0.27843658,0.577916172,0.518481181,0.433436045,0.546300472,0.454063171,0.393156102,0.399373838,0.413362305,0.356766034,0.462008358,0.52250129,0.578797719,0.465807094,0.489752313,0.5445572,0.588790094,0.550308478,0.395092415,0.520332038,0.575677751,0.548507729,0.505572768,0.549247985,0.49905144,0.483816368,0.493431348,0.479598053,0.592623976,0.486161704,0.56951917,0.455179015,0.434231519,0.321193924,0.366748123,0.432738576,0.380628009,0.548366917,0.376905315,0.431248307,0.569547679,0.62726101,0.584596122,0.609083469,0.520344496,0.451618664,0.67611502,0.527682469,0.437919192,0.699429415,0.62839979,0.448433576,0.574937273,0.592835803,0.55886993,0.382156949,0.483647785,0.432390481,0.590140382,0.528558899,0.500046824,0.40772432,0.434270919,0.457797305,0.449166957,0.404633021,0.415941069,0.530303675,0.485943439,0.387282585,0.383026209,0.640546005,0.546365598,0.581938573,0.350732747,0.427770213,0.631367368,0.351630982,0.464636784,0.602461881,0.573472572,0.509240652,0.436284902,0.465162907,0.413128233,0.527687603,0.418337781,0.455754447,0.422476741,0.429650099,0.401415592,0.543656975,0.531191088,0.54247518,0.606657959,0.636118634,0.634313555,0.602225924,0.608739809,0.561102238,0.58716188,0.062492091,0.06064782,0.042404601,0.063817692,0.058158572,0.03641372,0.055458558,0.055374014,0.037114183,0.0377695,0.050059917,0.056378472,0.058169504,0.057794363,0.03978717,0.054434747,0.047922623,0.051627187,0.050270793,0.047908181,0.092473071,0.080270933,0.094081481,0.067774907,0.066962693,0.062204287,0.057130421,0.050585285,0.068202785,0.077979908,0.658484177,0.5723714,0.604679657,0.360700228,0.420364462,0.662709264,0.407766967,0.51309528,0.628342129,0.634805568,0.322645558,0.371715373,0.325920775,0.38552598,0.323697842,0.42001317,0.42878039,0.488878909,0.471616426,0.461716327,0.417973043,0.396614029,0.367597881,0.410537476,0.407523647,0.470514251,0.509030058,0.526191217,0.576794705,0.544896209,0.750595848,0.629439885,0.634716963,0.279325035,0.385875493,0.672306999,0.366717042,0.467556257,0.625645401,0.61822001,0.218295383,0.257126555,0.235200475,0.304420692,0.240005679,0.336195214,0.384053553,0.447158147,0.422187048,0.45113727,0.263454395,0.243618379,0.235598305,0.339694968,0.337281379,0.434710399,0.506607668,0.527811962,0.580557052,0.549635263,20.54249545,23.25089199,22.77183048,24.97630519,24.1905205,23.33326938,24.27445152,25.37678906,25.04855761,25.48243578,23.32810255,23.31766554,24.47184215,24.31343636,23.36285286,24.59602209,23.45289846,23.65997164,23.44203139,24.45738198,14.94906615,17.21802628,19.77912118,20.22572649,21.79635656,22.49949483,22.44135279,23.87485048,22.75459661,24.24922088,421823.149,540184.7268,518138.6461,623274.3955,584659.8352,543946.6052,588699.3177,643372.8873,626837.5493,648739.1572,543817.2837,543325.8181,598422.967,590688.5295,545390.063,604454.5159,549560.3386,559294.1357,549037.9357,597622.3527,225487.8408,297845.5819,392027.8113,409406.2625,475107.1735,506060.2037,503325.7426,569563.6553,517343.2662,587514.7364,20.54861052,23.25350408,22.7740489,24.97795616,24.19183913,23.33433299,24.27526738,25.37748814,25.04925177,25.48310314,23.331559,23.32101387,24.47492572,24.31624579,23.36527336,24.59795877,23.45443346,23.6612339,23.44328311,24.45854806,15.02376632,17.2668389,19.80959948,20.24391461,21.80785996,22.50703824,22.44614827,23.87747451,22.75656229,24.25083172,0.05047933,0.050144059,0.034506378,0.056469598,0.050790276,0.025274013,0.043683544,0.041627509,0.028471713,0.025860575,0.068588531,0.065217631,0.065963737,0.064447654,0.057015532,0.065088643,0.059593259,0.049744015,0.044743647,0.047495089,0.081019748,0.07944542,0.08449926,0.061890342,0.064139492,0.051549359,0.040864228,0.036854269,0.035344469,0.039938045,2.527699022,2.21381105,3.144244948,3.062809311,2.615438088,4.873871227,2.726693436,2.592190679,3.752205916,4.266531339,3.426941577,2.745750609,3.587578459,2.788722155,3.305400531,2.322245624,2.345787142,2.320254798,2.463286229,2.475522507,2.050495838,2.227975064,2.231417761,2.632354888,2.514315583,2.453265348,2.700525065,2.778682508,2.26989097,2.518287235,-0.774012443,-0.571402198,-0.666348148,0.986986392,0.625084096,-0.878663973,0.66284081,0.497533541,-0.556464729,-0.224627723,1.23716425,0.94339481,1.288291724,0.911094672,1.137916943,0.652677252,0.575014715,0.203720333,0.422118534,0.26372844,0.727400636,0.809862776,0.790020428,0.832801333,0.691419164,0.332671885,0.398319056,0.258769559,-0.070233208,0.014757532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044314091,0.044313959,0.044313493,0.044313704,0.044313843,0.044409389,0.044365962,0.044339298,0.044329575,0.044322469,0.04431823,0.044318473,0.04431673,0.044316764,0.044315215,0.044316745,0.044313439,0.044312857,0.04431348,0.044312611,0.044312707,0.044312512,0.044311855,0.044312108,0.04431215,0.044313925,0.044314041,0.044313293,0.04431425,0.04431346,1
