CD1Var1,CD1Var2,CD1Var3,CD1Var4,CD1Var5,CD1Var6,CD1Var7,CD1Var8,CD1Var9,CD1Var10,CD2Var1,CD2Var2,CD2Var3,CD2Var4,CD2Var5,CD2Var6,CD2Var7,CD2Var8,CD2Var9,CD2Var10,CD3Var1,CD3Var2,CD3Var3,CD3Var4,CD3Var5,CD3Var6,CD3Var7,CD3Var8,CD3Var9,CD3Var10,CD4Var1,CD4Var2,CD4Var3,CD4Var4,CD4Var5,CD4Var6,CD4Var7,CD4Var8,CD4Var9,CD4Var10,CD1Mean1,CD1Mean2,CD1Mean3,CD1Mean4,CD1Mean5,CD1Mean6,CD1Mean7,CD1Mean8,CD1Mean9,CD1Mean10,CD2Mean1,CD2Mean2,CD2Mean3,CD2Mean4,CD2Mean5,CD2Mean6,CD2Mean7,CD2Mean8,CD2Mean9,CD2Mean10,CD3Mean1,CD3Mean2,CD3Mean3,CD3Mean4,CD3Mean5,CD3Mean6,CD3Mean7,CD3Mean8,CD3Mean9,CD3Mean10,CD4Mean1,CD4Mean2,CD4Mean3,CD4Mean4,CD4Mean5,CD4Mean6,CD4Mean7,CD4Mean8,CD4Mean9,CD4Mean10,ApproxMean1,ApproxMean2,ApproxMean3,ApproxMean4,ApproxMean5,ApproxMean6,ApproxMean7,ApproxMean8,ApproxMean9,ApproxMean10,ApproxVar1,ApproxVar2,ApproxVar3,ApproxVar4,ApproxVar5,ApproxVar6,ApproxVar7,ApproxVar8,ApproxVar9,ApproxVar10,MeanSC1,MeanSC2,MeanSC3,MeanSC4,MeanSC5,MeanSC6,MeanSC7,MeanSC8,MeanSC9,MeanSC10,MedianSC1,MedianSC2,MedianSC3,MedianSC4,MedianSC5,MedianSC6,MedianSC7,MedianSC8,MedianSC9,MedianSC10,MAVSC1,MAVSC2,MAVSC3,MAVSC4,MAVSC5,MAVSC6,MAVSC7,MAVSC8,MAVSC9,MAVSC10,SSISC1,SSISC2,SSISC3,SSISC4,SSISC5,SSISC6,SSISC7,SSISC8,SSISC9,SSISC10,RMSSC1,RMSSC2,RMSSC3,RMSSC4,RMSSC5,RMSSC6,RMSSC7,RMSSC8,RMSSC9,RMSSC10,VarSC1,VarSC2,VarSC3,VarSC4,VarSC5,VarSC6,VarSC7,VarSC8,VarSC9,VarSC10,KurtSC1,KurtSC2,KurtSC3,KurtSC4,KurtSC5,KurtSC6,KurtSC7,KurtSC8,KurtSC9,KurtSC10,SkwSC1,SkwSC2,SkwSC3,SkwSC4,SkwSC5,SkwSC6,SkwSC7,SkwSC8,SkwSC9,SkwSC10,MaxFreqSC1,MaxFreqSC2,MaxFreqSC3,MaxFreqSC4,MaxFreqSC5,MaxFreqSC6,MaxFreqSC7,MaxFreqSC8,MaxFreqSC9,MaxFreqSC10,STDPSDSC1,STDPSDSC2,STDPSDSC3,STDPSDSC4,STDPSDSC5,STDPSDSC6,STDPSDSC7,STDPSDSC8,STDPSDSC9,STDPSDSC10,FirstEstimation,Label1
0.13977901,0.1148859,0.094346101,0.053678261,0.14855796,0.13862839,0.11650388,0.13517338,0.12364552,0.066030992,0.15230284,0.13501278,0.081387592,0.10042415,0.13996767,0.14156573,0.13350443,0.16352241,0.14766787,0.10374838,0.14376639,0.11213978,0.10850932,0.11788533,0.14321739,0.11196479,0.10951355,0.12021157,0.10901827,0.093543678,0.16161241,0.13551082,0.14527605,0.15856068,0.18771908,0.17594217,0.15901982,0.17084682,0.13837287,0.16008065,0.5279767,0.46749744,0.45690291,0.74905466,0.53247442,0.48933692,0.51633736,0.54413838,0.46406559,0.73555499,0.53175274,0.4851394,0.54809483,0.46538744,0.37866325,0.50404004,0.52953022,0.47945199,0.50821097,0.59201782,0.54718661,0.6133614,0.60293129,0.39569859,0.46766376,0.51236833,0.49769631,0.51623066,0.57318156,0.5900184,0.48834883,0.64018218,0.52057289,0.46272426,0.40184092,0.5346662,0.47787869,0.43402138,0.44231236,0.40723052,0.42036516,0.36517819,0.40792504,0.24599189,0.39582641,0.47199913,0.51359771,0.47258056,0.46619167,0.50110017,0.042248152,0.044300038,0.064261919,0.02727868,0.060355764,0.070197956,0.067122557,0.0528327,0.025057522,0.034220316,0.40811778,0.41842662,0.41129782,0.25300319,0.41826915,0.51026752,0.47884608,0.46376556,0.31436315,0.46352233,0.37547943,0.38418192,0.38237296,0.23505826,0.38547775,0.50935428,0.48187468,0.43638777,0.3018647,0.44417081,1.7521214,1.3072568,1.1059137,0.81992387,0.86519077,0.37403601,0.36131985,0.34967214,0.28759341,0.28718592,8585.3605,4693.6129,3344.174,3169.7685,2070.6114,396.86827,363.80292,347.08708,332.34795,328.50733,2.8955381,2.1409358,1.807151,1.7593968,1.4219991,0.62254853,0.59605058,0.58219604,0.5697004,0.5663991,0.075706971,0.066018207,0.074429183,0.026739444,0.074260781,0.064517748,0.071094227,0.077096891,0.030268128,0.027162384,1.935192,1.9451273,1.8747235,9.7213332,1.8610557,1.9854068,1.9190095,1.9633727,5.7461865,4.6422461,0.30824387,0.37646863,0.32171647,2.1218732,0.30478924,-0.002246088,-0.052407949,0.29911413,1.1525348,0.39096484,0.14648438,0.14648438,0.14648438,0.14648438,0.12207031,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.038288705,0.037731814,0.038949523,0.048803373,0.066636765,0.036607845,0.035414972,0.035255922,0.060342069,0.035538158,9,9
0.14398788,0.10384219,0.052932592,0.074985317,0.083558834,0.093884483,0.11465682,0.080687103,0.1647846,0.10212564,0.14058447,0.1417147,0.092824644,0.13080471,0.14044313,0.15721762,0.13689497,0.14507988,0.15293316,0.11259555,0.15589269,0.16474292,0.10195146,0.12190468,0.14656039,0.16689756,0.10987541,0.14734115,0.14674682,0.16009342,0.17087232,0.13795705,0.15001648,0.16803328,0.19555698,0.18824974,0.15818703,0.16848209,0.12372028,0.16274253,0.5045499,0.36243355,0.24619038,0.29301482,0.28673422,0.32400797,0.52345122,0.33595091,0.51238367,0.51807878,0.56354912,0.44427027,0.50728919,0.52386426,0.57911616,0.47521198,0.49580376,0.48637009,0.49488081,0.52631631,0.60018018,0.49494357,0.45810987,0.45185491,0.49637716,0.47549754,0.36500759,0.47976784,0.40306155,0.43659911,0.57908669,0.74755702,0.64442564,0.57885133,0.43685752,0.39848446,0.48571259,0.50660955,0.48241765,0.438089,0.45003969,0.34172495,0.30850719,0.22642549,0.33277192,0.48844516,0.50014802,0.53310248,0.41247367,0.55363753,0.054703415,0.043657027,0.037020605,0.019812554,0.043672004,0.076178463,0.066048041,0.069457555,0.020979218,0.037533205,0.41812054,0.45698125,0.51051117,0.67122472,0.46822402,0.46006298,0.47411979,0.4188203,0.58810337,0.52606187,0.36882055,0.41031309,0.48079433,0.66195509,0.42645225,0.43105173,0.47413942,0.36874029,0.60102938,0.52193195,1.6296987,1.2662175,1.163259,0.64666696,0.88264863,0.39774758,0.37116837,0.37265596,0.30973685,0.2371367,7348.1301,4315.6307,3686.8876,1507.5774,2103.3695,437.03214,383.01446,380.41313,424.59998,212.54573,2.6787886,2.0529206,1.8974921,1.2133604,1.4332033,0.65329105,0.6115861,0.6095057,0.643932,0.45559213,0.07663697,0.067093294,0.059502297,0.029949344,0.077663463,0.066592941,0.070294791,0.082932049,0.025844528,0.028542795,2.0519464,1.9635274,2.0343747,5.5448315,1.9043774,2.0319863,1.9942903,2.0001189,5.6455184,4.2449295,0.44653838,0.38433845,0.21806554,-0.94393908,0.29988952,0.23671268,0.12804686,0.43192276,-0.79569528,-0.17671753,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.03770813,0.037125008,0.036666072,0.056918415,0.065168344,0.035870683,0.034866819,0.03599234,0.049137247,0.035249044,9,9
0.1036466,0.14890446,0.10862004,0.11868137,0.1479335,0.15149085,0.11664155,0.1568924,0.16194236,0.1364796,0.13388088,0.1588003,0.076794294,0.12433291,0.13743603,0.15595208,0.12502803,0.15315579,0.1527334,0.1456808,0.14996959,0.1642299,0.094380848,0.16035475,0.15423338,0.1598884,0.12692214,0.14361345,0.13646466,0.13203524,0.13372692,0.16529847,0.15000338,0.20397462,0.18155033,0.15638916,0.13015414,0.15127769,0.14294821,0.14541269,0.357201,0.54022519,0.58229439,0.47252275,0.53443833,0.4871436,0.54693047,0.49019298,0.44761448,0.48324094,0.48021263,0.56943308,0.58248064,0.43415719,0.39925259,0.42086702,0.58028373,0.47071539,0.39966483,0.43187371,0.43319153,0.40861965,0.54231941,0.5229001,0.47240573,0.46658108,0.57438415,0.58360013,0.36114296,0.44906283,0.5289403,0.61127296,0.62066627,0.51836369,0.48458767,0.39194071,0.50446694,0.48699007,0.38236464,0.4251096,0.49600312,0.42360707,0.46527172,0.56073322,0.4799596,0.45085686,0.50500272,0.55169482,0.60786134,0.56695875,0.066036681,0.077769938,0.085553161,0.050927705,0.079678646,0.064138197,0.068152241,0.073970047,0.03544747,0.035665636,0.41807719,0.42745213,0.44675397,0.42255009,0.44705104,0.44445561,0.46534912,0.42015941,0.40756206,0.57481805,0.37999664,0.36178845,0.39955964,0.40476129,0.40524011,0.42798041,0.46873838,0.38565373,0.38588524,0.58416827,1.6861622,1.2196464,1.0687897,0.48939867,0.8548565,0.41681074,0.38628352,0.38348008,0.24939336,0.21764278,7783.9602,3959.1141,3046.0167,741.02151,1960.2379,480.14373,410.43607,405.1531,211.17624,169.31836,2.7570861,1.9662966,1.7247103,0.85067844,1.3835804,0.6847557,0.63310068,0.62901298,0.45412201,0.40663247,0.076725895,0.086266821,0.083031246,0.051169624,0.090807027,0.070651134,0.071815205,0.086033343,0.039270476,0.033757578,2.0069507,1.919848,1.8666214,2.6223671,1.8659313,1.9731609,1.9537336,1.9451865,3.4199097,3.9614915,0.43698556,0.46037582,0.3733259,0.42477403,0.36065148,0.18675954,0.15881319,0.36375539,0.38257621,-0.5886923,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.035235947,0.035847669,0.035086358,0.042893632,0.053299351,0.035283088,0.034107972,0.034084706,0.049510517,0.034181141,9,9
0.14228321,0.1309159,0.11463334,0.11589862,0.16282386,0.10282431,0.11529639,0.12284719,0.18162981,0.089713566,0.12639888,0.13982451,0.10642502,0.1419498,0.15930506,0.16409622,0.10523882,0.14765653,0.16907631,0.15012971,0.15562224,0.15399072,0.10152315,0.14666207,0.14023955,0.17605735,0.12549904,0.16447295,0.14830005,0.14925684,0.13898066,0.18968874,0.16549849,0.15815243,0.18210939,0.13536961,0.1140399,0.13431011,0.20698446,0.15676107,0.50719418,0.47988999,0.52362717,0.57933325,0.48100909,0.32692041,0.6036899,0.39149153,0.50709572,0.64830555,0.50387722,0.45567052,0.53014367,0.5888326,0.58669984,0.46232014,0.59656272,0.54883108,0.43925571,0.52905719,0.4563048,0.4852056,0.34533438,0.57918062,0.49615472,0.4420816,0.67915689,0.56575065,0.53522357,0.49249696,0.70321732,0.53960748,0.47588561,0.55935008,0.5078812,0.45036976,0.62160996,0.51022095,0.53749705,0.43214291,0.47692583,0.42380179,0.46055891,0.52733363,0.47300174,0.40717267,0.49254995,0.52820492,0.57024306,0.5576524,0.070256824,0.075265216,0.086606073,0.060055056,0.077349383,0.055430684,0.068434785,0.067551578,0.037595247,0.034566672,0.42997724,0.4236197,0.44315719,0.42128163,0.43844283,0.6065215,0.50777136,0.52056815,0.45905751,0.54278875,0.40812014,0.38566719,0.42112809,0.38233226,0.40939342,0.59982098,0.49392947,0.49529635,0.43021446,0.54434359,1.5729291,1.1941751,1.0161467,0.51401891,0.79819131,0.44908902,0.40370009,0.39473595,0.22103885,0.22009295,6983.7623,3842.2674,2855.8173,760.8376,1780.3758,604.18297,445.97476,432.00837,160.10459,174.54008,2.6115284,1.9370633,1.6699952,0.86197765,1.3185781,0.76812918,0.65994108,0.64952534,0.39541388,0.41285506,0.071864707,0.085893582,0.078145991,0.051944717,0.08612528,0.042778791,0.064857446,0.061480533,0.038981216,0.037589335,2.0529475,1.8993655,1.8994697,2.4103509,1.9386478,2.8579565,1.9772892,2.0361887,3.1392566,3.7357752,0.37291363,0.41560767,0.29776556,0.42786398,0.32547306,-0.2839417,0.092168476,0.26105762,0.29481968,-0.2815499,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.037636926,0.036644439,0.035404221,0.044684256,0.049471112,0.037062873,0.034828521,0.035534769,0.049425417,0.035500941,9,9
0.13907134,0.14410283,0.11614248,0.10624528,0.16111129,0.166304,0.13547256,0.15110669,0.16892659,0.12983802,0.13948268,0.15584091,0.12745726,0.13844517,0.12888073,0.15113064,0.16231661,0.14990834,0.1512579,0.19451764,0.14196579,0.13700402,0.14570479,0.17941399,0.14620913,0.18289198,0.15897287,0.13993453,0.16246274,0.18315696,0.13843272,0.18119082,0.16901201,0.18090083,0.19518858,0.13638274,0.13207826,0.13203858,0.14532222,0.19844584,0.50732872,0.53855903,0.49251147,0.59738782,0.48103069,0.49784227,0.56080118,0.48985494,0.53711303,0.46933946,0.55017584,0.56990419,0.54133884,0.38508714,0.39531428,0.42266495,0.4703967,0.40082287,0.54686043,0.50275439,0.57936299,0.4986764,0.47356907,0.4793623,0.45880823,0.54180957,0.58836544,0.48486346,0.60803283,0.4796005,0.68897523,0.46562905,0.47851061,0.55923299,0.4864367,0.4566276,0.50770616,0.51610464,0.61654823,0.41672188,0.47863168,0.4223639,0.45082181,0.5650496,0.46551447,0.47873525,0.49083144,0.53799646,0.53170158,0.54003334,0.070783559,0.076857135,0.088553414,0.052138917,0.081170172,0.073786434,0.066814506,0.061730255,0.035738393,0.034645642,0.43039473,0.41865087,0.42905402,0.41362431,0.43639517,0.43652475,0.44541898,0.42433068,0.45728052,0.53385913,0.38676479,0.35815191,0.37877881,0.35604066,0.38499378,0.40283856,0.41998909,0.36264265,0.42759276,0.53353618,1.6684201,1.2160164,1.0543987,0.558788,0.84025815,0.40487514,0.38875357,0.37607201,0.23118196,0.20194017,7489.6679,3912.0635,2977.7068,893.77345,1874.9238,446.11213,405.14142,381.87412,164.85981,145.05958,2.7044646,1.9545778,1.7052615,0.93425137,1.3531372,0.66004271,0.62900391,0.61067499,0.40124296,0.37637713,0.079066085,0.08646129,0.084301531,0.058793779,0.090330201,0.062624031,0.069027949,0.075171848,0.048033948,0.033002147,1.9359771,1.8427782,1.8142481,2.3380753,1.8195894,2.0195489,1.9205485,1.917076,2.600841,3.6366786,0.38883135,0.38282521,0.28563958,0.53625385,0.3325699,0.22250103,0.19506214,0.34977844,0.29398661,-0.27900849,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.037369664,0.037568197,0.036125472,0.045861867,0.050180067,0.036319497,0.034748518,0.034807478,0.047897885,0.035262061,9,9
0.13775769,0.14470983,0.12246779,0.13023403,0.16082469,0.16510971,0.14005153,0.14168017,0.17753407,0.097163087,0.13793135,0.14603847,0.12667882,0.16370135,0.16845085,0.16058667,0.1363644,0.16928343,0.17721158,0.15796613,0.11634079,0.16745805,0.13191809,0.17479056,0.16253293,0.15483042,0.12131597,0.1614054,0.16957684,0.17155821,0.13729247,0.1958141,0.15981736,0.17645984,0.18988477,0.14375958,0.13394605,0.15216492,0.18508192,0.21253687,0.50474336,0.53916298,0.4193238,0.4005811,0.48137568,0.49184329,0.43712068,0.46153847,0.50272415,0.34982002,0.40444077,0.48427849,0.42205426,0.48442243,0.56261679,0.46325232,0.41858317,0.56046356,0.47165453,0.48374953,0.48452095,0.5109659,0.43070064,0.49983358,0.44124472,0.45879019,0.49121356,0.49806427,0.56084002,0.49090472,0.38490396,0.34328289,0.43657203,0.52362449,0.45464658,0.50869597,0.46304565,0.5714153,0.47347615,0.47109143,0.48383448,0.44785793,0.45824353,0.53284377,0.46845979,0.48260043,0.49475888,0.53299985,0.47639045,0.52590345,0.068526372,0.074229617,0.085265954,0.057738447,0.084227838,0.075005715,0.066746247,0.064564666,0.039265655,0.043235803,0.42925807,0.42788896,0.42983579,0.49128831,0.42880218,0.4285361,0.41438899,0.44880277,0.46125411,0.66793993,0.39191723,0.38348546,0.39301467,0.47506623,0.39018076,0.40488782,0.39273541,0.40031397,0.44515947,0.68485031,1.6257794,1.226595,1.0630177,0.53085356,0.82970484,0.40858595,0.39093099,0.39164189,0.23053571,0.24760796,7236.2712,4043.8088,3035.6847,866.90717,1871.4715,458.14777,411.04446,406.97542,164.37014,282.87454,2.6583211,1.9872172,1.7217828,0.92010273,1.3518909,0.66888708,0.63356974,0.63042599,0.40064662,0.52558983,0.072395644,0.080440722,0.087178005,0.04182516,0.088184397,0.061565867,0.070215335,0.06345387,0.04667876,0.028787054,1.9835457,1.8472008,1.7939831,2.6412764,1.8443567,2.0458814,1.9424702,1.9220319,2.5779907,6.4777211,0.36445031,0.31494065,0.25299185,0.22433052,0.29538924,0.21146537,0.21728454,0.32341693,0.18273523,-1.3818683,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.17089844,0.14648438,0.037354383,0.038322848,0.0365226,0.054899633,0.062592191,0.03647952,0.034406283,0.034602286,0.050855164,0.035077369,9,9
0.098627434,0.14436244,0.13738625,0.13882278,0.1685251,0.12260674,0.10219285,0.099140857,0.16063865,0.1432279,0.13371951,0.14606042,0.16557428,0.15747221,0.15309066,0.15007517,0.16076381,0.16313167,0.17519902,0.18499443,0.15524045,0.1717527,0.18997572,0.16202049,0.16291439,0.15778481,0.15028558,0.14778876,0.15421199,0.18258071,0.13229868,0.19733079,0.18281977,0.17315415,0.18710176,0.17673986,0.20745951,0.15104073,0.17703398,0.22754869,0.67188682,0.54037512,0.47366265,0.43792424,0.50983007,0.36197584,0.31506423,0.31450652,0.43634541,0.41650435,0.54659616,0.53139292,0.49991581,0.45503233,0.48223697,0.42276972,0.47006824,0.42595304,0.4762432,0.4931462,0.62664438,0.4252374,0.52229108,0.53076646,0.5529659,0.46674459,0.45327137,0.49671157,0.43555173,0.48673508,0.49358458,0.3463346,0.41822364,0.52574244,0.44853576,0.45065363,0.48492204,0.43037055,0.4271434,0.48053881,0.56958403,0.45644291,0.45488399,0.55000787,0.48418328,0.4933038,0.5256391,0.5404408,0.48155984,0.45865861,0.051478723,0.075149325,0.084861275,0.054832457,0.082892959,0.078820667,0.073384224,0.068878603,0.041701854,0.054154734,0.33904705,0.43513114,0.4398984,0.41374137,0.42211552,0.41997022,0.40311673,0.44749631,0.62017626,0.56033555,0.31439154,0.39997486,0.41145164,0.38053654,0.39576909,0.39661163,0.3874649,0.40908568,0.61539844,0.566042,1.7580798,1.2533459,1.0558988,0.50754649,0.79191729,0.39234439,0.37274129,0.37904034,0.22483131,0.17091108,9348.6116,4345.1734,3063.8339,765.38808,1778.9224,439.05876,388.41631,394.93845,163.45891,111.98538,3.0215068,2.0599353,1.7297472,0.8645515,1.3180398,0.65480403,0.61588375,0.62103307,0.39953453,0.33069733,0.053365202,0.083646709,0.087769015,0.052049819,0.082219793,0.058187053,0.067778358,0.059642911,0.041998266,0.024636818,2.6971788,1.8789483,1.7994803,2.4847482,1.9622365,2.2290811,2.0988193,2.0659247,3.0423089,5.2120755,0.58341597,0.31374423,0.21841492,0.46294212,0.3050405,0.30137983,0.26326889,0.34450159,-0.34213181,-0.42793305,0.14648438,0.14648438,0.14648438,0.31738281,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.039784124,0.038644804,0.037552242,0.065928287,0.055832564,0.036186636,0.034244443,0.034254747,0.04907478,0.035112899,9,9
0.14115771,0.14338502,0.1368646,0.13964274,0.16012095,0.1635988,0.15620785,0.15830177,0.17947018,0.14299803,0.14692886,0.14389484,0.13318416,0.1568114,0.16566433,0.15892281,0.15878853,0.1790602,0.17759208,0.15677391,0.1703276,0.18390213,0.16862321,0.14475009,0.14230765,0.18297144,0.17264746,0.18131989,0.15240702,0.18929014,0.15257407,0.19504252,0.18778442,0.15393341,0.21656217,0.1915736,0.17012464,0.17696884,0.20815452,0.2097693,0.52517296,0.54030492,0.46883621,0.44082601,0.47925515,0.50894384,0.48708009,0.51497339,0.49122672,0.41449515,0.50787361,0.49363716,0.4700826,0.40161421,0.5629911,0.46261985,0.50186239,0.52574865,0.4705855,0.48103126,0.43799603,0.4493707,0.44584877,0.44758256,0.56816399,0.52526909,0.48108783,0.45562697,0.58119188,0.56568286,0.39062054,0.40493335,0.4464567,0.44434805,0.43290115,0.37165453,0.53115718,0.53047712,0.45330807,0.52688421,0.49764136,0.47284365,0.47114038,0.56599533,0.49560167,0.49262513,0.51517069,0.55491667,0.3965377,0.43443337,0.072074544,0.079230718,0.086727366,0.051433235,0.086774973,0.078971198,0.07103489,0.074289662,0.05481477,0.054947333,0.44071396,0.4277307,0.42494055,0.43551761,0.41847662,0.43759892,0.43804652,0.45583842,0.4639415,0.57290198,0.41960914,0.39719968,0.3990657,0.3893878,0.39802203,0.42579048,0.4361894,0.42823642,0.44025737,0.57343417,1.5237791,1.1639625,1.0067783,0.52120517,0.79042494,0.41776272,0.40158899,0.38904771,0.22076759,0.18280562,6758.7296,3791.7824,2849.5598,799.15505,1784.0244,479.21882,432.41268,410.96883,155.54185,125.0168,2.5691092,1.9242953,1.6681646,0.88341658,1.3199285,0.68409585,0.64982921,0.63351144,0.38973881,0.3494091,0.064252844,0.074084901,0.078456454,0.0550047,0.08197813,0.064153111,0.07110892,0.062805818,0.04505564,0.026194618,2.2350084,2.0060012,1.9799976,2.3633633,2.0162404,1.9722993,1.883415,1.9393376,2.7251767,4.9477388,0.39444324,0.33913347,0.30689209,0.4460951,0.33326923,0.18369535,0.16871475,0.27974761,0.20859168,-0.46355779,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.037310287,0.037518542,0.035156965,0.048713179,0.051336291,0.035486259,0.034504514,0.03464972,0.044424942,0.034835351,9,9
0.13998715,0.1344909,0.094098169,0.13750426,0.16134684,0.1510689,0.15556453,0.15681649,0.17146324,0.15508685,0.1328026,0.15598136,0.15886374,0.15239521,0.15395495,0.13693976,0.15901863,0.1619183,0.17157727,0.15615107,0.15834319,0.15231987,0.14202634,0.19007154,0.16259814,0.16650225,0.17770913,0.17469194,0.17971984,0.15984463,0.138463,0.20113603,0.16256647,0.18667139,0.19767075,0.13607181,0.21304076,0.18856051,0.17990136,0.17095685,0.52505774,0.50868119,0.31932493,0.44170686,0.47893109,0.54824791,0.48606103,0.51403529,0.46876543,0.45509643,0.55269134,0.57442864,0.57597722,0.45522723,0.47896096,0.55982759,0.46997411,0.44590801,0.47497872,0.40768653,0.64299824,0.43183179,0.45499052,0.54346729,0.50904979,0.64931524,0.49365108,0.46568663,0.52552108,0.41205099,0.65981958,0.42879943,0.48523926,0.46657548,0.39922285,0.50328102,0.5649528,0.48380979,0.39717975,0.44060815,0.50244329,0.46579344,0.45458617,0.48990543,0.47569989,0.50034993,0.52212384,0.51580944,0.39409177,0.45238861,0.070982071,0.080681487,0.087625197,0.06733818,0.078776918,0.079920288,0.073449081,0.068893915,0.059266979,0.050886764,0.41909321,0.43530496,0.41903752,0.42574356,0.41088956,0.41758623,0.43176253,0.47093569,0.51087181,0.57991735,0.38248207,0.39280138,0.38769354,0.4037817,0.38290918,0.39773237,0.43556799,0.43789612,0.507604,0.5764535,1.6499597,1.2502189,1.103737,0.47081155,0.86837352,0.43548698,0.41079105,0.40851829,0.21664432,0.1879463,7608.8669,4228.7871,3270.9696,710.09956,2040.3584,510.55203,448.68161,438.66459,147.31199,127.78568,2.7259006,2.0321602,1.7872622,0.83274042,1.4115727,0.7061062,0.66194081,0.65451004,0.37928797,0.35325728,0.065592642,0.0755798,0.076284188,0.04860848,0.08214248,0.068795765,0.072081818,0.06209356,0.047750665,0.027036741,2.1812997,1.9793683,1.9035266,2.6782078,1.9427847,2.0108794,1.8958682,1.9148217,2.6281508,4.8007476,0.40696874,0.38662226,0.33583623,0.46825662,0.3853068,0.30927601,0.19813999,0.30128989,-0.020266185,-0.52745221,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036201361,0.037246423,0.034869166,0.048070016,0.054246435,0.035053373,0.033921335,0.034166106,0.043852084,0.034464271,9,9
0.10907969,0.14235531,0.076939034,0.1376078,0.15100495,0.16178352,0.15489994,0.15671884,0.13394985,0.13082506,0.1623985,0.16186681,0.10542041,0.15478419,0.13496851,0.16070745,0.15416583,0.15478257,0.15828434,0.15481617,0.19523224,0.15436291,0.12799639,0.17454432,0.13592271,0.17201318,0.16541968,0.14689276,0.16769404,0.15423805,0.20431463,0.16485046,0.13549766,0.17879858,0.1499214,0.17786475,0.16784008,0.13212124,0.15651437,0.1689565,0.40756102,0.54021679,0.40256461,0.44045115,0.45519706,0.5121888,0.48564302,0.51657171,0.39266086,0.58141392,0.56240969,0.56769622,0.58530154,0.43999068,0.4519428,0.46396423,0.50262558,0.59894847,0.52834,0.44715346,0.53104778,0.52766025,0.70834812,0.46453457,0.41430872,0.52312528,0.51609852,0.59977585,0.58544355,0.45377446,0.4745507,0.65760531,0.61709377,0.48588969,0.3848588,0.45628005,0.60281016,0.58473717,0.58064126,0.41383653,0.51530816,0.44609166,0.46185381,0.55809532,0.4892412,0.48655229,0.51359296,0.50920877,0.38937565,0.4621538,0.064086546,0.077588382,0.086528924,0.049612907,0.080993619,0.075127412,0.073872669,0.070533363,0.059832312,0.050150794,0.41734475,0.45363637,0.45295824,0.43593448,0.4475061,0.43388279,0.43209745,0.47620768,0.62067619,0.57193399,0.39393276,0.41901067,0.43465432,0.43027265,0.43540134,0.42697387,0.43227835,0.44343581,0.62980103,0.55557893,1.672574,1.2364345,1.0815168,0.48118465,0.82815244,0.40611253,0.39540483,0.40919319,0.24472312,0.2203074,7841.4378,4178.7522,3162.8911,723.14236,1873.8168,462.6425,430.68309,448.53287,213.02878,167.49641,2.7672467,2.0201022,1.7574871,0.84035332,1.3527377,0.67216019,0.6485283,0.66183108,0.45610955,0.40443876,0.067532391,0.071686608,0.075908154,0.049095643,0.076891577,0.061918091,0.068283252,0.059907812,0.031644405,0.033795067,2.1464294,1.9797915,1.8645318,2.5696935,1.9137902,2.0792106,1.9667763,1.9722073,4.3248542,3.6650724,0.35782011,0.3471698,0.28821891,0.37311114,0.31289321,0.23136825,0.22071069,0.31461591,-0.69336347,-0.1663494,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.037540788,0.03751261,0.034764605,0.047469468,0.048736502,0.034506944,0.033609212,0.033621653,0.048007702,0.034121362,9,9
