CD1Var1,CD1Var2,CD1Var3,CD1Var4,CD1Var5,CD1Var6,CD1Var7,CD1Var8,CD1Var9,CD1Var10,CD2Var1,CD2Var2,CD2Var3,CD2Var4,CD2Var5,CD2Var6,CD2Var7,CD2Var8,CD2Var9,CD2Var10,CD3Var1,CD3Var2,CD3Var3,CD3Var4,CD3Var5,CD3Var6,CD3Var7,CD3Var8,CD3Var9,CD3Var10,CD4Var1,CD4Var2,CD4Var3,CD4Var4,CD4Var5,CD4Var6,CD4Var7,CD4Var8,CD4Var9,CD4Var10,CD1Mean1,CD1Mean2,CD1Mean3,CD1Mean4,CD1Mean5,CD1Mean6,CD1Mean7,CD1Mean8,CD1Mean9,CD1Mean10,CD2Mean1,CD2Mean2,CD2Mean3,CD2Mean4,CD2Mean5,CD2Mean6,CD2Mean7,CD2Mean8,CD2Mean9,CD2Mean10,CD3Mean1,CD3Mean2,CD3Mean3,CD3Mean4,CD3Mean5,CD3Mean6,CD3Mean7,CD3Mean8,CD3Mean9,CD3Mean10,CD4Mean1,CD4Mean2,CD4Mean3,CD4Mean4,CD4Mean5,CD4Mean6,CD4Mean7,CD4Mean8,CD4Mean9,CD4Mean10,ApproxMean1,ApproxMean2,ApproxMean3,ApproxMean4,ApproxMean5,ApproxMean6,ApproxMean7,ApproxMean8,ApproxMean9,ApproxMean10,ApproxVar1,ApproxVar2,ApproxVar3,ApproxVar4,ApproxVar5,ApproxVar6,ApproxVar7,ApproxVar8,ApproxVar9,ApproxVar10,MeanSC1,MeanSC2,MeanSC3,MeanSC4,MeanSC5,MeanSC6,MeanSC7,MeanSC8,MeanSC9,MeanSC10,MedianSC1,MedianSC2,MedianSC3,MedianSC4,MedianSC5,MedianSC6,MedianSC7,MedianSC8,MedianSC9,MedianSC10,MAVSC1,MAVSC2,MAVSC3,MAVSC4,MAVSC5,MAVSC6,MAVSC7,MAVSC8,MAVSC9,MAVSC10,SSISC1,SSISC2,SSISC3,SSISC4,SSISC5,SSISC6,SSISC7,SSISC8,SSISC9,SSISC10,RMSSC1,RMSSC2,RMSSC3,RMSSC4,RMSSC5,RMSSC6,RMSSC7,RMSSC8,RMSSC9,RMSSC10,VarSC1,VarSC2,VarSC3,VarSC4,VarSC5,VarSC6,VarSC7,VarSC8,VarSC9,VarSC10,KurtSC1,KurtSC2,KurtSC3,KurtSC4,KurtSC5,KurtSC6,KurtSC7,KurtSC8,KurtSC9,KurtSC10,SkwSC1,SkwSC2,SkwSC3,SkwSC4,SkwSC5,SkwSC6,SkwSC7,SkwSC8,SkwSC9,SkwSC10,MaxFreqSC1,MaxFreqSC2,MaxFreqSC3,MaxFreqSC4,MaxFreqSC5,MaxFreqSC6,MaxFreqSC7,MaxFreqSC8,MaxFreqSC9,MaxFreqSC10,STDPSDSC1,STDPSDSC2,STDPSDSC3,STDPSDSC4,STDPSDSC5,STDPSDSC6,STDPSDSC7,STDPSDSC8,STDPSDSC9,STDPSDSC10,FirstEstimation,Label1
0.12098321,0.097272506,0.098644659,0.10373101,0.068844841,0.13751826,0.052699276,0.10062333,0.062339027,0.064432002,0.14574563,0.14042786,0.12736855,0.12268359,0.10969068,0.14243524,0.10455334,0.10745008,0.13119853,0.096867997,0.17240078,0.14789134,0.10876748,0.11640447,0.10044906,0.15306376,0.091240551,0.13124385,0.1041649,0.10050298,0.16842412,0.15455041,0.10344014,0.12838349,0.11264041,0.17223922,0.10905579,0.13895338,0.1085146,0.11952342,0.47632604,0.35667931,0.37793797,0.60172287,0.75225166,0.53704841,0.76925822,0.44157003,0.79507957,0.69833687,0.5160844,0.54187769,0.46816771,0.52155485,0.41325379,0.4139727,0.46183045,0.47801902,0.4942972,0.51387225,0.45784485,0.58200878,0.60903988,0.60465511,0.48984691,0.49969391,0.44218439,0.45258772,0.41701103,0.48743352,0.55774082,0.55037297,0.57216593,0.49489226,0.50232989,0.66621559,0.52798738,0.55472305,0.52923403,0.53301311,0.4962767,0.48453767,0.41559707,0.45125749,0.44427655,0.44514484,0.38889645,0.31324325,0.39460814,0.35298641,0.06679507,0.08781253,0.056352217,0.055955016,0.066146143,0.078178933,0.051733321,0.037405125,0.059208543,0.046031848,0.527454,0.47702358,0.53825708,0.53946124,0.52058521,0.42739125,0.50555129,0.67476468,0.50622244,0.49673924,0.53652668,0.47431469,0.56146165,0.55839234,0.53799411,0.42003299,0.51994015,0.69745138,0.5214285,0.49879351,1.0756721,1.0606122,0.76453187,0.75053041,0.71240003,0.70303145,0.70224274,0.64516118,0.67803324,0.64884802,3416.4119,3305.0531,1676.9391,1594.4772,1467.1086,1398.7532,1396.6421,1365.0284,1326.3103,1157.0547,1.826565,1.7965497,1.2797015,1.2478408,1.1969642,1.1687472,1.1678649,1.1545716,1.1380795,1.0629846,0.070857789,0.069867695,0.0728851,0.072503606,0.072043103,0.078203896,0.072158642,0.03973662,0.070096357,0.083201727,2.0372917,2.057609,1.9211616,1.9521898,2.0078239,2.0439408,1.972335,3.6855449,2.0245357,1.8322859,-0.056073808,0.18941422,-0.21247394,-0.27929156,-0.26061869,0.39953578,-0.19344885,-0.72200548,-0.16199986,-0.036296531,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036220915,0.038713408,0.037501293,0.038008778,0.038142854,0.037068287,0.035817379,0.034967476,0.035282343,0.036156571,9,9
0.12176819,0.091088678,0.11339923,0.10471044,0.12184333,0.10045188,0.098450581,0.11117962,0.14635423,0.097414206,0.11819268,0.13911368,0.094744019,0.11833676,0.098265095,0.15148576,0.087787341,0.12453675,0.092175894,0.094030449,0.15633442,0.13932318,0.096081354,0.13061178,0.094960636,0.12795182,0.085877519,0.12848387,0.10524805,0.10986768,0.16277502,0.16718054,0.12041175,0.15824767,0.13109276,0.16096067,0.10309437,0.1417534,0.14168459,0.11238569,0.47577808,0.3447987,0.45514824,0.56785047,0.50963283,0.3934096,0.49622718,0.55081051,0.45707412,0.51229804,0.47671594,0.45192923,0.39818082,0.38988972,0.36626351,0.52094939,0.34488989,0.5412845,0.36491534,0.52745246,0.54380963,0.5628978,0.44164811,0.47317175,0.49607035,0.52774838,0.51007586,0.35809386,0.42881004,0.58921785,0.55902571,0.63564363,0.39340344,0.51571676,0.36151317,0.64024099,0.50111481,0.60101343,0.47241766,0.56725708,0.47561622,0.48919251,0.45189848,0.47771007,0.43584863,0.48264502,0.41126464,0.4150955,0.42542051,0.38454036,0.071407055,0.070608271,0.065459455,0.063203041,0.065051897,0.073658434,0.062580226,0.057704817,0.060238287,0.060795252,0.52978444,0.4877728,0.52878916,0.55101213,0.52359292,0.51149356,0.49938908,0.50542278,0.50358271,0.49049862,0.53288949,0.48369166,0.54697971,0.56438434,0.53441306,0.51145747,0.51614187,0.52732915,0.52442417,0.48536102,1.1154569,1.1218506,0.69599608,0.70653918,0.6977981,0.71468338,0.68447071,0.5426389,0.66270292,0.64501163,3610.4109,3630.7772,1462.0201,1497.7665,1440.3522,1498.3627,1368.2775,868.36755,1296.5525,1150.1123,1.8777092,1.8829978,1.1948866,1.2094059,1.1859991,1.2096466,1.1559448,0.9208774,1.1252398,1.0597908,0.071067139,0.068991173,0.068353634,0.067597037,0.070592698,0.063295137,0.071893666,0.064419541,0.06797254,0.083212813,1.993301,2.0122627,2.1220503,2.1370595,2.0709597,2.11061,2.0299425,2.0722072,2.0807987,1.8470509,-0.014889959,0.1302384,-0.27360125,-0.36497745,-0.29992106,0.29115745,-0.17379944,-0.10325606,-0.098834764,0.006869636,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036633401,0.03675707,0.03683976,0.036783366,0.036081279,0.036696382,0.036122894,0.037256614,0.037254655,0.036859753,9,9
0.13138972,0.1405397,0.12036773,0.073210956,0.11884857,0.13036561,0.12039304,0.10673245,0.11421456,0.11073663,0.1434416,0.15116203,0.088807257,0.11163909,0.11328117,0.16831825,0.13329222,0.11044125,0.11256324,0.12679623,0.18182168,0.1405126,0.095604105,0.15894403,0.10640834,0.14476314,0.086023522,0.1412558,0.12376299,0.13318163,0.15663193,0.19749225,0.16416565,0.16997012,0.18072246,0.17510352,0.14827303,0.14184064,0.18910257,0.14120674,0.4787474,0.46561506,0.42118701,0.30616752,0.52804842,0.52620129,0.53761221,0.58624166,0.57526633,0.41477182,0.54656901,0.45796149,0.65288907,0.40549859,0.51660791,0.51045056,0.42183307,0.43635694,0.60484127,0.45439403,0.52184974,0.65629824,0.46983252,0.4626015,0.37230413,0.65038755,0.48134607,0.51251661,0.37251697,0.42075609,0.53566067,0.5558005,0.57165247,0.59335484,0.6008809,0.55857689,0.50514755,0.61685586,0.43831135,0.46454392,0.49065014,0.51107776,0.47635965,0.38325448,0.40872324,0.43416824,0.46038283,0.47965972,0.43231662,0.43477703,0.06720575,0.083014586,0.073883807,0.045523047,0.060455501,0.087092927,0.078136104,0.06949775,0.074136381,0.071702503,0.54038288,0.50083423,0.51849208,0.53097766,0.50943036,0.43359253,0.4888196,0.49729484,0.49634623,0.47955971,0.53849811,0.48191922,0.5248176,0.57543469,0.54613926,0.40354682,0.50106737,0.51486816,0.51522475,0.46892661,1.2010528,1.1296781,0.73869225,0.74735705,0.73033694,0.73318295,0.71790169,0.54877288,0.70864025,0.68831152,3932.6795,3529.4218,1529.1729,1583.2408,1473.552,1472.1108,1408.3678,869.82838,1402.7826,1246.3788,1.9597212,1.8565293,1.22202,1.2434362,1.1995898,1.199003,1.1727571,0.92165166,1.1704294,1.1032528,0.07559332,0.075515914,0.071952064,0.069386258,0.072300326,0.077167246,0.074678651,0.06381334,0.074198387,0.088677217,1.9310917,1.9470727,1.977795,2.0288015,1.9090921,1.9441718,1.8955519,2.1546779,1.9759922,1.7208033,-0.17620372,0.10921353,-0.18421639,-0.30152924,-0.19355221,0.28565933,-0.097399731,-0.17385237,-0.14018362,-0.001807024,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036408482,0.035168726,0.036321001,0.034977829,0.03411897,0.034895845,0.035276797,0.035386929,0.037795148,0.03613481,9,9
0.11495602,0.13457158,0.15152242,0.15487106,0.16869736,0.13549158,0.13334083,0.11946813,0.16529629,0.11793148,0.14931801,0.13147308,0.16435798,0.16512007,0.14362005,0.17223234,0.15628039,0.11210574,0.15240431,0.13810298,0.1775263,0.15970826,0.16131782,0.16818609,0.16061635,0.19973706,0.17552746,0.12071185,0.17831323,0.17395017,0.16599175,0.14326732,0.1612488,0.15820772,0.14689626,0.18374979,0.19993581,0.12210894,0.18310252,0.20329617,0.37829707,0.44594764,0.5530173,0.4791069,0.5187332,0.44138287,0.46538203,0.66331217,0.52724874,0.46230415,0.43367219,0.44282277,0.53210336,0.53860905,0.45550969,0.4681777,0.44013211,0.66534766,0.45832697,0.55083466,0.4338042,0.60696519,0.53480653,0.46674795,0.4204444,0.46552773,0.53250687,0.65775885,0.48092593,0.48268771,0.47256886,0.41377392,0.46305888,0.59078459,0.56793766,0.46724341,0.58305271,0.56379184,0.50299813,0.44702894,0.49975116,0.50728743,0.46681375,0.49837981,0.40759406,0.39362579,0.38939884,0.49071394,0.45239981,0.42100797,0.069996379,0.066329819,0.070532565,0.07041421,0.060996455,0.065596304,0.058212537,0.078040995,0.068820043,0.072471196,0.51451785,0.48657898,0.50921712,0.53762557,0.51672928,0.43670381,0.49080743,0.49340885,0.48220457,0.46990254,0.49611891,0.44234408,0.50933778,0.55831757,0.53061325,0.38671304,0.4907947,0.50640597,0.49220581,0.46023335,1.2090298,1.1682676,0.73059432,0.7581091,0.71104611,0.71315338,0.70372207,0.58638049,0.71166616,0.66257003,3926.6137,3680.0409,1535.9961,1608.455,1445.9589,1412.7731,1397.7467,983.44865,1430.7244,1193.6252,1.9582093,1.8957294,1.2247433,1.2532984,1.1883052,1.1745898,1.1683266,0.97999953,1.1820287,1.0796526,0.068677929,0.075429968,0.066907138,0.069989342,0.068785937,0.074071739,0.070178006,0.068660209,0.071402391,0.077646218,1.8769915,1.8955746,2.0602643,2.0022727,2.0197202,2.0715735,2.0137646,2.0428281,2.0101455,1.8254142,0.007838844,0.23440463,-0.16952934,-0.32278006,-0.19950967,0.43323027,-0.054888813,-0.14188719,-0.12289598,0.007125898,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.039272941,0.035588379,0.035547616,0.034856001,0.034470077,0.036450337,0.03666086,0.035473514,0.034867677,0.035340754,9,9
0.11465205,0.13308837,0.14655104,0.16347113,0.15145448,0.14754015,0.14487443,0.1515232,0.16188723,0.14937252,0.16909555,0.13215362,0.15167474,0.15483805,0.15429194,0.1625488,0.17508303,0.1740387,0.15885899,0.18327774,0.16938982,0.13909084,0.1923794,0.17632568,0.1783719,0.179464,0.17496093,0.17098703,0.19166862,0.15966288,0.18975709,0.13896174,0.1986994,0.18358215,0.16347506,0.19292753,0.1944423,0.1894786,0.1897446,0.18000722,0.54480191,0.48934646,0.55024039,0.49966624,0.57626399,0.4430174,0.47663161,0.46539831,0.52974588,0.44426269,0.40945079,0.51514006,0.4942453,0.43308266,0.58985805,0.49966086,0.5350333,0.41360006,0.55351399,0.46952096,0.48631732,0.60700638,0.50381762,0.48852249,0.49145114,0.51376909,0.49158348,0.50374439,0.44391641,0.41859763,0.40307333,0.5252891,0.50352974,0.54094859,0.55742062,0.48860181,0.54231555,0.49364867,0.45985263,0.44847487,0.5011298,0.48647815,0.50506765,0.52379788,0.44977318,0.42729043,0.44630164,0.48941764,0.40891837,0.45104327,0.066664836,0.078322237,0.073900573,0.071354109,0.06601273,0.078258947,0.069672931,0.072371514,0.068251976,0.076440513,0.45754324,0.49685042,0.51561961,0.54023169,0.51257039,0.44249815,0.49375013,0.49447192,0.48911597,0.47648225,0.45120963,0.47528529,0.53868109,0.57195789,0.5490718,0.4169846,0.5188363,0.51641778,0.49918858,0.48143534,1.2787876,1.2121605,0.73767459,0.73761855,0.69774237,0.69877486,0.70874148,0.55467908,0.68643823,0.68116953,4545.6277,4013.3137,1536.4421,1530.1425,1397.8719,1390.2832,1403.4034,891.00362,1376.9741,1238.4514,2.1069147,1.97971,1.2249211,1.2224074,1.1683789,1.1652032,1.1706883,0.93280262,1.1596125,1.0997387,0.060158678,0.081365035,0.071433761,0.069198224,0.067297515,0.07622923,0.072206092,0.06327211,0.071419206,0.086207219,2.0053637,1.8183319,1.998912,2.0291619,2.0531149,2.0584152,1.9627469,2.1523159,2.0679506,1.7447754,0.075717745,0.17594193,-0.21905302,-0.31633105,-0.20804102,0.38945701,-0.1135541,-0.18786511,-0.078424565,-0.027728042,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036809213,0.034823202,0.036173297,0.03633259,0.034259437,0.03545357,0.035109393,0.035370423,0.035422449,0.035737955,9,9
0.120731,0.11687668,0.15655644,0.13638228,0.14341391,0.14904328,0.14579209,0.16677799,0.16108385,0.13954166,0.11649245,0.17770404,0.16654534,0.17986178,0.13795473,0.16340855,0.15755075,0.15287026,0.1498667,0.13740928,0.13461216,0.18277346,0.16574425,0.15507145,0.1721484,0.17551438,0.16554129,0.1665486,0.14933141,0.13740049,0.13700272,0.1957563,0.21357149,0.21173649,0.18964251,0.18392187,0.17251563,0.17615885,0.16999074,0.1406948,0.52201366,0.3859397,0.51955752,0.5837004,0.59510712,0.44458673,0.47557453,0.51665001,0.54272297,0.48032123,0.55424598,0.45686301,0.50245007,0.49488273,0.4575649,0.49565251,0.42751377,0.51560007,0.46040526,0.522357,0.6493961,0.52001103,0.49515071,0.56264551,0.50335717,0.55182374,0.52295034,0.51660825,0.51386422,0.58374735,0.58829905,0.57811422,0.4712366,0.4875929,0.56195971,0.53372734,0.54275162,0.53184345,0.43894462,0.59146691,0.48641168,0.45483616,0.4992363,0.51151159,0.49544542,0.40193057,0.46116926,0.49042301,0.444737,0.48955313,0.075679636,0.071933802,0.068778657,0.065632466,0.077921186,0.080450951,0.069220481,0.069207275,0.075864842,0.082267017,0.52051203,0.47980865,0.51299941,0.53182172,0.51349719,0.43562236,0.49004496,0.51004192,0.51721967,0.47966533,0.53189985,0.45903584,0.55003233,0.578976,0.55360176,0.40983607,0.51888068,0.53273215,0.55184833,0.49269761,1.2207025,1.1729531,0.75205386,0.74354509,0.72809257,0.71066356,0.73519001,0.55092309,0.73098474,0.67770982,4024.357,3793.8941,1559.3789,1525.0573,1449.1802,1415.991,1458.4151,886.37002,1456.059,1214.1089,1.9824319,1.9248311,1.2340304,1.2203744,1.1896281,1.1759267,1.1934125,0.93037397,1.1924481,1.088877,0.078871314,0.081404899,0.075765906,0.07062167,0.07382267,0.079150101,0.077701793,0.062311153,0.073574597,0.087272427,1.8235007,1.9041264,1.9359125,1.981074,1.9134707,2.0051335,1.8353649,2.1663149,1.9055977,1.7318613,-0.059847798,0.22010616,-0.22207874,-0.31637898,-0.24071296,0.39464067,-0.13766161,-0.17103646,-0.16446094,-0.019202638,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036419575,0.035239018,0.037011526,0.036259566,0.03471733,0.03458138,0.034753241,0.035937371,0.035884688,0.035942591,9,9
0.13379821,0.1398385,0.14535317,0.092265958,0.16386819,0.13128081,0.14754447,0.11981814,0.15414209,0.14851007,0.18386855,0.14589307,0.132357,0.11977587,0.16556765,0.16804556,0.14669472,0.14234421,0.15840503,0.18015554,0.1826177,0.18210901,0.15495125,0.14327902,0.17280982,0.18500465,0.15935338,0.14133914,0.16800421,0.19401511,0.17547014,0.16857599,0.15648703,0.1362256,0.18026581,0.17043334,0.16255106,0.14850676,0.16504651,0.19247374,0.46171135,0.46430991,0.53692098,0.37812816,0.52213902,0.53212598,0.47537426,0.38732749,0.50640241,0.43959223,0.44946963,0.43463011,0.54936493,0.57217968,0.55775603,0.49692662,0.45055492,0.51603892,0.55214445,0.47529866,0.455902,0.5214057,0.59878229,0.57869545,0.55549186,0.55323335,0.50112761,0.48381658,0.5542723,0.50302224,0.4588773,0.57397633,0.62086518,0.63049951,0.60024064,0.59665365,0.56239602,0.57858216,0.44672278,0.54822515,0.52084893,0.50114161,0.50471982,0.51213853,0.4976798,0.42726025,0.46100416,0.50289983,0.44928322,0.48534135,0.086169426,0.077333339,0.071229684,0.069211533,0.081686925,0.091236952,0.069258301,0.072011379,0.080947306,0.079306723,0.51212577,0.47025308,0.51062741,0.5487083,0.5053543,0.43414859,0.4830629,0.5088311,0.51624046,0.47624228,0.52390842,0.44886264,0.53999008,0.58605145,0.5349556,0.39256399,0.50344657,0.53889281,0.543165,0.48802411,1.2292122,1.1903673,0.76468241,0.78412934,0.7409623,0.70651251,0.73285678,0.58693028,0.72087925,0.66990742,4126.1434,3851.8672,1628.8928,1752.4464,1533.0892,1407.9643,1484.1252,979.78768,1449.4531,1215.7569,2.0073457,1.9394816,1.2612358,1.3081947,1.2235838,1.1725891,1.2038858,0.97817376,1.1897401,1.0896158,0.081953898,0.082020552,0.075560343,0.07033362,0.074444995,0.077276476,0.076340497,0.067389853,0.068943171,0.085162139,1.8368454,1.8776956,1.9035114,1.9972255,1.8951427,2.0821676,1.8588415,1.9956383,1.9734449,1.7842886,-0.001945648,0.24775772,-0.16247931,-0.31239979,-0.18910575,0.45032103,-0.063816702,-0.15737318,-0.11849254,0.044650709,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.03592114,0.034672196,0.036444876,0.03563428,0.034376451,0.034153663,0.034606624,0.035067229,0.035873702,0.035346876,9,9
0.10832574,0.13818357,0.15489367,0.16527029,0.14856314,0.15380531,0.12393783,0.15604838,0.090121904,0.1175494,0.11043574,0.17356124,0.16847568,0.16186095,0.13568284,0.17040024,0.12104263,0.13897562,0.1539573,0.15947793,0.11359874,0.17064391,0.18230296,0.1602391,0.19259055,0.19855213,0.12967895,0.1353267,0.18422868,0.16964836,0.12189714,0.19440364,0.19816543,0.18466561,0.18260465,0.19305014,0.10642812,0.13659759,0.15829066,0.14640695,0.56726548,0.46420097,0.51847242,0.48349412,0.47847297,0.46036537,0.39454796,0.56191072,0.28972388,0.33751812,0.65018966,0.46583911,0.50203246,0.5434495,0.45623454,0.47957555,0.32840822,0.56790609,0.45791299,0.48126156,0.66432439,0.50603507,0.42174262,0.46672002,0.54651623,0.42274655,0.32211533,0.54645053,0.56393455,0.56005456,0.668759,0.50465188,0.49769836,0.42581195,0.54752692,0.58192272,0.4696412,0.64584734,0.46415977,0.64226102,0.50748583,0.46823451,0.49429922,0.49993012,0.49088914,0.41322013,0.45318024,0.49143528,0.4438896,0.48019447,0.084145377,0.080326679,0.073915605,0.068703609,0.077627292,0.08663116,0.06758799,0.075200374,0.081071141,0.079526521,0.5148203,0.46359627,0.51106335,0.5246891,0.50298578,0.42332047,0.47924947,0.52549578,0.53994868,0.50022868,0.52290599,0.44098166,0.53427687,0.5465107,0.51986281,0.37820307,0.49180732,0.53739023,0.56300146,0.51260401,1.1956073,1.174648,0.73846245,0.69834728,0.70771478,0.69015367,0.70988182,0.52381219,0.7497975,0.66380242,3977.2718,3830.9673,1561.6576,1425.292,1444.9881,1363.4171,1426.7509,857.72268,1598.5337,1227.7634,1.9708005,1.9342128,1.2349317,1.1797825,1.1879062,1.1538899,1.1803861,0.91521572,1.2494271,1.094983,0.078932966,0.080791972,0.072259768,0.065602953,0.072044459,0.07635265,0.075879951,0.057723232,0.069657676,0.079865429,1.8763256,1.9274684,2.0014782,2.139033,1.9782464,2.1055444,1.9271245,2.3968562,1.9768727,1.8436062,-0.012855133,0.28439843,-0.16495572,-0.26642578,-0.18796451,0.45236229,-0.060486338,-0.21651883,-0.16097457,0.009426427,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036027459,0.034736477,0.037420953,0.035315031,0.034641188,0.034335586,0.0344834,0.035248387,0.035826721,0.035386999,9,9
0.13435697,0.13193051,0.10837012,0.105752,0.14687703,0.15460168,0.14308786,0.14973486,0.14145642,0.11911803,0.18092499,0.12216208,0.14634671,0.15774644,0.16870797,0.16381692,0.14167118,0.1711704,0.15589043,0.13624748,0.17089538,0.1320987,0.15250442,0.16715549,0.16682128,0.18097239,0.16741087,0.16153114,0.19931101,0.13341903,0.16379428,0.13385731,0.17203873,0.17421704,0.19747365,0.17208405,0.16356325,0.15109861,0.16160315,0.11689081,0.45845524,0.49002331,0.40440149,0.67784489,0.58627204,0.45723719,0.4750696,0.4699451,0.54505573,0.49212314,0.45016943,0.52141659,0.48513628,0.43429299,0.52642702,0.49977003,0.45204771,0.41335628,0.55704162,0.35800238,0.49596771,0.61053288,0.45084592,0.46510006,0.49283615,0.55199259,0.49127968,0.47697881,0.42711423,0.31050909,0.53826837,0.58854726,0.37623854,0.42737281,0.51074952,0.48740138,0.50990036,0.48131833,0.46472955,0.41441772,0.54208012,0.52524482,0.48714013,0.5624693,0.49624689,0.48105213,0.47934445,0.48263412,0.50773818,0.5626308,0.07478223,0.067253301,0.07673849,0.054295989,0.075914279,0.072378305,0.064989465,0.076500699,0.064952868,0.060011655,0.50105532,0.46432989,0.5118833,0.53524754,0.5104854,0.46639812,0.48827778,0.52714812,0.51648609,0.48394382,0.49708292,0.4318639,0.53664261,0.57172519,0.53006866,0.4390467,0.49970945,0.54823318,0.54520813,0.49328697,1.1721222,1.1642744,0.73007475,0.70005752,0.67446922,0.67862692,0.68688063,0.54227108,0.70800238,0.63095924,3801.2652,3725.9665,1515.9184,1439.2432,1345.7194,1342.6493,1356.0716,874.40219,1433.3969,1128.8409,1.9267,1.9075217,1.2167124,1.1855425,1.1463765,1.1450681,1.1507774,0.92407164,1.1831321,1.0499446,0.072522318,0.078857729,0.071899556,0.061470001,0.064806107,0.070915423,0.067051656,0.059940756,0.065466319,0.071888566,1.9069212,1.8932385,2.0354163,2.2791138,2.2017972,2.0852721,2.0844606,2.241087,2.1097144,1.9995893,-0.019742052,0.20950539,-0.19542376,-0.38581036,-0.26948075,0.30546634,-0.15066661,-0.19350259,-0.21247124,-0.081385791,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036269578,0.035205026,0.037117699,0.03628441,0.035062259,0.034941183,0.03462151,0.0359027,0.036931314,0.03615446,9,9
0.14095875,0.13734599,0.14506757,0.1588498,0.15826761,0.14763559,0.14208024,0.16234108,0.16939179,0.16833537,0.14654248,0.15936439,0.16802222,0.14898245,0.1350968,0.14389761,0.15304234,0.15816181,0.14960208,0.15836026,0.16888042,0.18339902,0.1655569,0.14980493,0.14816892,0.13698405,0.18095251,0.15884818,0.17459343,0.18202681,0.14739355,0.19749553,0.2155111,0.15625864,0.16583504,0.1266134,0.1887864,0.16792982,0.1699178,0.19305277,0.48496886,0.46511568,0.55129924,0.45759122,0.52098582,0.44055478,0.47600542,0.5151214,0.45544252,0.48957549,0.42961422,0.53868338,0.50198789,0.40983489,0.45826631,0.40531442,0.42407435,0.50285361,0.46432612,0.47484272,0.51251209,0.50841241,0.49679279,0.42377324,0.44883004,0.42786193,0.44765372,0.52011777,0.41091797,0.41457796,0.57094378,0.53999484,0.52217106,0.33748129,0.35761647,0.4632265,0.50369884,0.44527098,0.37957991,0.40194122,0.54379099,0.49528627,0.48876443,0.5053217,0.47152616,0.48348902,0.44641142,0.49241377,0.46815507,0.46770704,0.076260101,0.076833323,0.074705923,0.067996187,0.081110405,0.07221297,0.071489637,0.070298261,0.073386859,0.086226432,0.47937238,0.44517996,0.51953906,0.53552066,0.51627315,0.43583214,0.49189044,0.54391614,0.52573743,0.49293745,0.49110455,0.41756817,0.55297794,0.56214747,0.53137362,0.38982852,0.50324758,0.56818913,0.55352257,0.48914508,1.2258512,1.2044694,0.75857746,0.7203458,0.70687325,0.73382214,0.72802893,0.56146097,0.75474396,0.66090874,4075.2867,3924.453,1592.9344,1444.0013,1383.5925,1438.8076,1441.3002,909.83184,1548.0415,1187.0408,1.9949366,1.9576705,1.247237,1.1875005,1.162396,1.185363,1.1863894,0.94260684,1.2295362,1.0766706,0.072549835,0.078927952,0.073102425,0.069504909,0.069595531,0.087404036,0.072891625,0.063162213,0.069583314,0.079951578,1.889865,1.8288205,1.9937911,2.0214989,1.972153,1.8475357,1.9073005,2.1634931,1.9395245,1.8574058,-0.12339095,0.16565148,-0.26721124,-0.29567005,-0.21556635,0.35606301,-0.16102113,-0.25454126,-0.22031867,-0.047865734,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.14648438,0.036130639,0.034392346,0.036452662,0.035099027,0.034244519,0.034210215,0.034585557,0.035207941,0.035952912,0.035405576,9,9
