0.36,0.64,10.87
0.32,0.49,10.84
0.29,0.58,10.82
0.3,0.69,10.96
0.19,0.65,10.89
0.22,0.57,10.71
0.41,0.61,10.8
0.38,0.66,10.77
0.41,0.69,10.95
0.41,0.73,10.76
0.26,0.74,10.77
0.38,0.71,10.78
0.39,0.82,10.74
0.46,0.83,10.81
0.41,0.89,10.9
0.38,1.03,10.95
0.34,1,10.75
0.44,1.03,10.92
0.5,1.14,10.82
0.5,1.1,10.66
0.46,0.98,10.9
0.36,1.15,11
0.46,1.24,10.82
0.36,1.27,10.75
0.38,1.15,10.79
0.41,1.21,10.73
0.41,1.25,10.84
0.46,1.23,10.81
0.5,1.2,10.84
0.49,1.31,10.8
0.4,1.36,10.86
0.56,1.28,10.78
0.44,1.37,10.77
0.5,1.36,10.72
0.5,1.34,10.89
0.56,1.44,10.79
0.38,1.34,10.78
0.48,1.34,10.83
0.45,1.37,10.79
0.54,1.41,10.73
0.51,1.48,10.75
0.55,1.43,10.78
0.49,1.43,10.7
0.51,1.43,10.77
0.39,1.4,10.8
0.51,1.43,10.77
0.56,1.37,10.75
0.54,1.45,10.74
0.5,1.37,10.67
0.48,1.46,10.72
0.51,1.46,10.7
0.49,1.39,10.83
0.44,1.44,10.81
0.49,1.51,10.89
0.5,1.5,10.98
0.35,1.47,10.8
0.38,1.41,10.75
0.38,1.34,10.75
0.34,1.48,10.84
0.32,1.47,10.71
0.34,1.33,10.74
0.39,1.24,10.8
0.27,1.29,10.68
0.25,1.3,10.86
0.3,1.31,10.84
0.2,1.21,10.8
0.33,1.1,10.73
0.33,1.14,10.73
0.37,1.08,10.84
0.33,1.12,10.68
0.29,0.94,10.77
0.36,1.03,10.83
0.28,0.95,10.8
0.28,0.98,10.8
0.33,0.79,10.69
0.29,0.81,10.8
0.23,0.98,10.92
0.24,0.81,10.78
0.25,0.75,10.86
0.29,0.86,11
0.2,0.83,10.78
0.13,0.63,10.69
0.11,0.67,10.71
0.27,0.79,11.01
0.34,0.8,10.97
0.27,0.76,10.98
0.17,0.6,10.76
0.17,0.62,10.86
0.14,0.73,10.85
0.2,0.74,10.91
0.18,0.72,10.86
0.16,0.55,10.79
0.16,0.57,10.7
0.23,0.5,10.83
0.25,0.64,10.9
0.15,0.64,10.76
0.15,0.62,10.79
0.24,0.68,11.07
0.08,0.61,10.59
0.24,0.43,10.75
0.25,0.62,10.88
0.17,0.7,10.98
0.21,0.65,10.89
0.11,0.56,10.61
0.23,0.57,10.91
0.31,0.7,10.94
0.27,0.64,10.73
0.28,0.49,10.69
0.27,0.68,10.89
0.24,0.84,10.88
0.19,0.86,10.74
0.32,0.78,10.82
0.34,0.84,10.91
0.37,0.92,11.06
0.33,0.97,10.93
0.32,0.93,10.67
0.37,0.89,10.81
0.34,0.96,10.96
0.3,1.12,10.75
0.33,1.08,10.78
0.31,1.03,10.77
0.38,1.03,10.78
0.36,1.07,10.84
0.39,1.23,10.84
0.35,1.17,10.78
0.51,1.16,10.73
0.43,1.19,10.88
0.51,1.26,10.78
0.44,1.29,10.79
0.51,1.29,10.82
0.52,1.28,10.81
0.52,1.27,10.81
0.51,1.32,10.74
0.54,1.35,10.69
0.55,1.37,10.86
0.52,1.3,10.71
0.56,1.33,10.72
0.58,1.24,10.79
0.54,1.37,10.83
0.52,1.33,10.79
0.59,1.31,10.81
0.6,1.29,10.79
0.54,1.31,10.78
0.42,1.31,10.76
0.42,1.36,10.72
0.45,1.33,10.81
0.46,1.36,11.01
0.47,1.35,10.94
0.47,1.42,10.81
0.35,1.42,10.75
0.33,1.17,10.67
0.44,1.15,10.71
0.38,1.27,10.95
0.33,1.34,10.74
0.27,1.23,10.74
0.3,1.08,10.76
0.44,1.04,10.78
0.38,1.1,10.79
0.29,1.11,10.9
0.27,1.09,10.87
0.33,0.96,10.72
0.31,0.8,10.74
0.28,0.83,10.77
0.23,0.94,10.9
0.25,0.85,10.79
0.32,0.78,10.74
0.23,0.79,10.81
0.26,0.65,10.86
0.24,0.7,10.8
0.21,0.74,10.92
0.23,0.75,10.81
0.25,0.71,10.9
0.17,0.71,10.86
0.21,0.7,10.84
0.32,0.7,10.89
0.21,0.68,10.79
0.22,0.67,10.96
0.23,0.64,10.94
0.26,0.56,10.83
0.29,0.49,10.9
0.2,0.58,10.81
0.17,0.62,11.03
0.27,0.47,10.84
0.23,0.35,10.86
0.26,0.33,10.87
0.33,0.4,10.71
0.25,0.39,10.63
0.23,0.45,10.71
0.2,0.35,10.75
0.21,0.39,10.94
0.31,0.48,10.99
0.27,0.38,10.9
0.23,0.37,10.9
0.23,0.41,10.85
0.19,0.46,10.8
0.18,0.45,10.86
0.27,0.41,10.71
0.29,0.34,10.75
0.24,0.41,10.83
0.25,0.57,10.68
0.31,0.51,10.8
0.35,0.68,10.92
0.27,0.82,10.82
0.33,0.69,10.84
0.3,0.73,10.93
0.34,0.79,10.89
0.35,0.94,10.9
0.35,0.89,10.81
0.37,0.94,10.89
0.38,0.85,10.65
0.34,0.89,10.92
0.31,0.97,10.93
0.33,0.98,10.91
0.39,0.99,10.93
0.36,0.98,10.79
0.33,1.07,10.88
0.35,1.11,10.89
0.31,1.06,10.76
0.34,1.03,10.7
0.28,1.04,10.84
0.44,1.08,10.81
0.43,1.06,10.92
0.44,1.12,10.9
0.41,1.12,10.83
0.33,1.15,10.78
0.33,1.11,10.65
0.41,1.14,10.78
0.47,1.22,10.77
0.44,1.01,11.03
0.49,1.29,10.79
0.51,1.21,10.74
0.44,1.22,10.93
0.48,1.28,10.8
0.45,1.24,10.87
0.55,1.3,10.8
0.61,1.18,10.83
0.58,1.2,10.76
0.52,1.32,10.82
0.58,1.33,10.73
0.51,1.35,10.72
0.54,1.27,10.71
0.52,1.37,10.79
0.51,1.36,10.84
0.53,1.36,10.88
0.54,1.28,10.87
0.57,1.39,10.65
0.45,1.36,10.78
0.58,1.35,11.08
0.44,1.57,10.98
0.36,1.31,10.67
0.43,1.13,10.59
0.41,1.17,10.71
0.33,1.23,10.75
0.35,1.33,10.82
0.32,1.14,10.78
0.28,1.15,10.81
0.38,1.03,10.91
0.26,0.99,10.81
0.28,1.05,10.79
0.29,1.07,10.94
0.23,1.11,10.84
0.29,0.83,10.7
0.28,0.75,10.79
0.22,0.76,10.8
0.33,0.84,10.85
0.31,0.79,10.9
0.27,0.76,10.9
0.32,0.68,10.85
0.34,0.66,10.74
0.29,0.67,10.67
0.29,0.62,10.66
0.3,0.65,10.94
0.25,0.65,10.95
0.23,0.66,10.9
0.2,0.58,10.76
0.23,0.51,10.78
0.1,0.49,10.89
0.15,0.51,10.89
0.21,0.55,10.89
0.21,0.55,10.86
0.22,0.38,10.87
0.23,0.45,10.83
0.2,0.48,10.92
0.23,0.4,10.83
0.18,0.39,10.77
0.24,0.34,10.99
0.24,0.42,10.93
0.18,0.39,10.77
0.19,0.36,10.72
0.19,0.31,11
0.19,0.3,11
0.19,0.28,10.82
0.25,0.29,10.81
0.31,0.38,10.71
0.21,0.25,10.82
0.31,0.27,10.96
0.12,0.33,10.84
0.16,0.29,10.88
0.17,0.26,10.72
0.26,0.31,10.89
0.28,0.5,10.81
0.31,0.37,10.59
0.32,0.35,10.8
0.26,0.48,10.96
0.32,0.61,11
0.32,0.63,10.81
0.24,0.53,10.77
0.2,0.63,10.95
0.34,0.81,10.9
0.24,0.72,10.81
0.29,0.83,10.88
0.39,0.75,10.89
0.28,0.87,10.83
0.31,0.91,10.89
0.36,0.96,10.85
0.39,0.99,10.78
0.21,1,10.78
0.33,1.07,10.79
0.47,0.93,10.91
0.51,1.07,10.84
0.6,1.02,10.85
0.48,1.09,10.79
0.56,1.07,10.67
0.51,1.11,10.89
0.54,1.18,10.89
0.49,1.2,10.81
0.48,1.13,10.84
0.5,1.07,10.94
0.54,1.21,10.79
0.59,1.33,10.8
0.49,1.33,10.81
0.57,1.22,10.68
0.51,1.21,10.91
0.55,1.2,10.94
0.51,1.29,10.73
0.44,1.27,10.69
0.45,1.24,10.91
0.48,1.28,10.89
0.47,1.3,10.78
0.43,1.3,10.7
0.4,1.29,10.88
0.39,1.26,10.74
0.48,1.31,10.79
0.47,1.24,10.79
0.44,1.26,10.77
0.37,1.26,10.81
0.43,1.27,10.87
0.37,1.29,10.77
0.39,1.34,10.93
0.32,1.32,10.8
0.36,1.23,10.84
0.46,1.29,10.71
0.39,1.19,10.78
0.39,1.29,10.77
0.31,1.24,10.64
0.35,1.24,10.77
0.31,1.14,10.82
0.25,1.22,10.85
0.35,1.22,10.81
0.27,1.24,10.78
0.43,1.1,10.86
0.33,1.18,10.73
0.33,0.93,10.94
0.29,1.01,10.7
0.23,1.07,10.63
0.31,0.93,10.83
0.32,1.01,10.7
0.32,0.93,10.89
0.23,0.88,10.84
0.31,0.92,10.94
0.23,0.86,10.88
0.21,0.77,10.75
0.3,0.68,10.72
0.29,0.67,10.8
0.24,0.6,10.9
0.21,0.73,10.79
0.34,0.65,10.79
0.33,0.65,10.91
0.34,0.6,10.95
0.27,0.57,10.72
0.25,0.52,10.83
0.25,0.54,10.83
0.22,0.65,10.89
0.29,0.61,11.14
0.08,0.38,10.7
0.19,-0.09,10.65
0.17,0.17,10.78
0.11,0.29,10.96
0.22,0.34,10.78
0.2,0.18,10.85
0.21,0.09,10.78
0.26,0.1,10.88
0.28,0.05,10.9
0.22,0.1,10.94
0.16,0.23,10.93
0.18,0.13,10.78
0.19,0.13,10.82
0.21,0.19,10.96
0.23,0.16,10.61
0.19,0.09,10.87
0.24,0.18,10.86
0.24,0.16,10.97
0.26,0.18,10.84
0.22,0.22,10.84
0.27,0.27,10.88
0.24,0.39,10.88
0.23,0.29,10.72
0.21,0.22,10.8
0.29,0.23,10.89
0.21,0.31,10.76
0.27,0.36,10.76
0.3,0.49,10.97
0.2,0.56,10.75
0.27,0.46,10.81
0.49,0.49,10.87
0.32,0.72,10.84
0.35,0.74,10.85
0.35,0.71,10.9
0.44,0.77,10.94
0.33,0.84,10.84
0.34,0.8,10.95
0.38,0.83,10.85
0.46,0.98,10.7
0.34,0.84,10.82
0.39,0.91,10.88
0.4,0.93,10.76
0.39,1.01,10.87
0.23,1,10.97
0.38,1.04,10.77
0.52,0.97,10.81
0.49,0.97,10.89
0.49,0.98,10.92
0.41,1.03,10.9
0.39,1.09,10.85
0.4,1.06,10.87
0.39,1.15,10.81
0.39,1.08,10.8
0.39,1.08,10.81
0.44,1.08,10.81
0.42,1.08,10.76
0.42,1.08,10.76
0.4,1.11,10.73
0.37,1.14,10.76
0.37,1.07,10.78
0.38,1.06,10.81
0.36,1.09,10.81
0.38,1.16,10.89
0.45,1.09,10.79
0.47,1.15,11.04
0.41,1.07,10.91
0.4,1.08,10.84
0.41,1.18,10.71
0.44,1.14,10.78
0.39,1.09,10.84
0.38,0.98,10.78
0.39,1.03,10.88
0.35,1.01,10.73
0.42,1.05,10.73
0.36,1.03,10.8
0.34,1.03,10.75
0.36,1.03,10.75
0.34,0.94,10.86
0.35,1,10.83
0.38,0.95,10.81
0.33,1.01,10.79
0.39,0.93,10.95
0.33,0.92,10.94
0.33,0.92,10.68
0.3,0.81,10.74
0.3,0.83,10.76
0.31,0.91,10.85
0.32,0.91,10.77
0.35,0.71,10.87
0.3,0.75,10.97
0.3,0.68,10.9
0.23,0.73,10.84
0.25,0.69,10.81
0.33,0.72,10.86
0.23,0.63,10.91
0.29,0.57,10.86
0.3,0.59,10.94
0.29,0.5,10.84
0.28,0.5,10.75
0.32,0.56,10.84
0.32,0.47,10.91
0.21,0.57,10.85
0.23,0.44,10.81
0.21,0.41,10.83
0.29,0.39,10.84
0.33,0.47,10.92
0.29,0.49,10.79
0.2,0.46,10.86
0.25,0.41,10.8
0.21,0.42,10.86
0.27,0.42,10.8
0.22,0.41,10.84
0.23,0.36,10.81
0.32,0.39,10.97
0.26,0.45,10.8
0.28,0.45,10.87
0.27,0.46,10.79
0.21,0.39,10.97
0.23,0.4,10.72
0.28,0.47,10.86
0.26,0.52,10.87
0.29,0.59,10.87
0.26,0.66,10.89
0.27,0.58,10.81
0.31,0.64,10.89
0.39,0.63,10.88
0.33,0.75,10.9
0.33,0.8,10.81
0.41,0.82,10.85
0.39,0.87,10.98
0.35,0.99,10.82
0.29,0.84,10.79
0.32,0.77,10.88
0.37,0.83,10.85
0.34,0.91,10.77
0.34,0.91,10.9
0.34,0.93,10.87
0.34,0.96,10.82
0.47,0.97,10.81
0.43,1.02,10.86
0.41,1.05,10.92
0.45,1.01,10.8
0.48,1,10.86
0.4,1.08,10.89
0.49,1.08,10.94
0.54,1.1,10.8
0.49,1.17,10.76
0.56,1.14,10.82
0.44,1.09,10.84
0.43,1.17,10.83
0.46,1.2,10.74
0.4,1.13,10.86
0.48,1.23,10.81
0.4,1.16,10.76
0.42,1.16,10.83
0.46,1.13,10.84
0.45,1.15,10.81
0.42,1.14,10.84
0.46,1.14,10.85
0.42,1.14,10.8
0.48,1.15,10.83
0.44,1.2,10.87
0.45,1.22,10.92
0.46,1.26,11.08
0.43,1.24,10.75
0.33,1.08,10.77
0.43,1.16,10.72
0.43,1.12,10.77
0.32,1.12,10.96
0.38,1.07,10.73
0.4,1.12,10.78
0.48,0.99,10.81
0.42,1.03,10.71
0.35,1.12,10.89
0.36,1.09,10.78
0.34,1.02,10.73
0.4,0.97,10.82
0.34,0.97,10.79
0.32,1.01,10.83
0.29,0.95,10.87
0.33,0.93,10.86
0.31,0.86,10.76
0.27,0.91,10.87
0.28,0.85,10.81
0.29,0.77,10.89
0.3,0.72,10.77
0.3,0.85,10.9
0.32,0.83,10.81
0.26,0.84,10.92
0.33,0.76,10.8
0.31,0.72,10.75
0.3,0.69,10.94
0.28,0.75,10.92
0.27,0.74,10.89
0.27,0.74,10.83
0.28,0.71,10.87
0.17,0.55,10.97
0.22,0.66,10.82
0.3,0.67,10.74
0.2,0.64,10.74
0.05,0.76,10.92
0.26,0.62,10.89
0.25,0.65,10.92
0.29,0.65,10.88
0.26,0.59,10.85
0.29,0.52,10.83
0.25,0.5,10.75
0.24,0.64,10.9
0.23,0.66,10.88
0.28,0.57,10.78
0.26,0.57,10.81
0.29,0.52,10.9
0.23,0.62,10.81
0.31,0.46,10.9
0.34,0.57,10.82
0.3,0.6,10.88
0.32,0.62,10.92
0.25,0.57,10.74
0.28,0.67,10.84
0.28,0.74,10.72
0.29,0.73,10.78
0.38,0.81,10.7
0.4,0.78,10.87
0.48,0.91,11.08
0.44,1.03,10.95
0.46,1.06,10.78
0.4,1.05,10.7
0.44,1.31,10.66
0.44,0.81,11.04
0.53,1,10.91
0.49,1.03,10.82
0.56,1.04,10.67
0.47,1.01,10.79
0.47,1.11,10.85
0.42,1.14,10.88
0.39,1.12,11
0.31,1.26,10.54
0.43,1.13,10.84
0.37,1.04,11.03
0.33,1.12,10.92
0.44,1.14,10.72
0.48,1.03,10.87
0.44,1.07,10.82
0.41,1.12,10.77
0.49,1.11,10.76
0.48,1.12,10.84
0.4,1.13,10.82
0.36,1.13,10.79
0.39,1.14,10.7
0.4,1.16,10.76
0.44,1.18,10.78
0.36,1.14,10.69
0.44,1.15,10.8
0.46,1.1,10.82
0.46,1.05,10.88
0.44,1.11,10.8
0.41,1.19,10.78
0.39,1.19,10.81
0.37,1.14,10.71
0.47,1.08,10.8
0.48,1.17,10.86
0.43,1.19,10.79
0.41,1.12,10.76
0.37,1.11,10.85
0.44,1.19,10.9
0.39,1.19,10.82
0.37,1.13,10.75
0.4,1.06,10.88
0.41,1.14,10.81
0.42,1.08,10.82
0.39,1.12,10.82
0.37,1.11,10.9
0.35,0.98,10.92
0.4,1.09,10.76
0.36,0.98,10.76
0.36,0.98,10.83
0.32,1.08,10.88
0.32,1,10.8
0.44,0.89,10.78
0.35,0.84,10.91
0.36,0.9,10.85
0.38,0.98,10.8
0.32,0.93,10.79
