0.3,1,10.8
0.3,1.03,10.82
0.3,0.98,10.75
0.29,1.02,10.89
0.23,0.99,10.85
0.27,1.01,10.8
0.2,0.99,10.82
0.28,0.84,10.84
0.3,0.89,10.86
0.27,0.85,10.92
0.19,0.81,10.91
0.23,0.8,10.82
0.14,0.84,10.9
0.19,0.81,10.86
0.17,0.8,10.83
0.17,0.68,10.84
0.09,0.67,10.89
0.09,0.67,10.81
0.14,0.62,10.8
0.08,0.7,10.79
0.1,0.68,10.69
0.19,0.73,10.82
0.16,0.63,10.8
0.17,0.65,10.89
0.17,0.65,10.93
0.16,0.72,10.92
0.14,0.73,10.86
0.21,0.56,10.77
0.17,0.65,11.03
0.12,0.86,10.67
0.12,0.67,10.78
0.15,0.64,10.87
0.17,0.76,10.95
0.14,0.89,10.79
0.11,0.77,10.68
0.18,0.72,10.98
0.17,0.74,10.86
0.26,0.87,10.81
0.22,0.92,10.89
0.17,0.81,11.05
0.11,0.94,10.64
0.26,0.83,10.68
0.2,0.78,10.78
0.2,0.98,10.9
0.18,0.86,10.85
0.18,0.81,10.73
0.26,0.79,10.76
0.26,0.87,10.74
0.31,0.89,10.89
0.22,0.96,10.98
0.2,0.93,10.88
0.26,0.87,10.85
0.35,0.8,10.84
0.35,0.9,10.82
0.24,1.05,10.94
0.27,0.97,10.8
0.29,0.96,10.97
0.28,1.03,10.89
0.31,0.99,10.7
0.35,0.95,10.74
0.32,0.92,10.74
0.37,0.95,10.85
0.33,1.04,10.88
0.34,0.99,10.86
0.43,1.07,10.76
0.43,1.07,10.87
0.36,1.11,10.9
0.34,1.16,10.9
0.35,1.15,10.98
0.31,1.17,10.8
0.27,1.06,10.79
0.31,0.89,10.54
0.3,0.77,10.62
0.36,0.77,10.96
0.29,1.03,10.97
0.29,0.97,10.88
0.34,0.94,10.84
0.29,0.82,10.87
0.3,0.87,10.79
0.31,0.98,10.77
0.38,0.83,10.89
0.22,0.96,11.04
0.23,0.91,10.77
0.32,0.79,10.88
0.33,1,10.86
0.3,0.95,10.8
0.23,0.88,10.81
0.29,0.8,10.86
0.25,0.75,10.83
0.24,0.73,10.85
0.25,0.72,10.71
0.15,0.68,10.8
0.13,0.7,10.95
0.11,0.68,10.73
0.26,0.66,10.92
0.12,0.57,10.83
0.18,0.6,10.74
0.18,0.48,10.86
0.13,0.56,10.97
-0.01,0.68,10.93
0.1,0.48,10.89
0.02,0.53,10.7
0.04,0.57,10.8
0.1,0.48,10.91
0.08,0.6,10.87
0.08,0.4,10.72
0.12,0.49,10.82
0.1,0.56,10.97
0.09,0.57,10.77
0.11,0.5,10.73
0.1,0.47,10.91
0.19,0.57,10.99
0.22,0.73,11.06
0.12,0.79,10.69
0.15,0.61,10.76
0.06,0.68,11.02
0.04,0.78,10.78
0.15,0.68,10.81
0.23,0.68,10.81
0.14,0.74,10.83
0.25,0.82,10.85
0.3,0.8,10.75
0.17,0.8,10.94
0.07,0.94,10.87
0.22,0.84,10.9
0.23,0.98,10.92
0.27,0.93,10.84
0.25,0.94,10.92
0.2,0.99,10.83
0.29,1.01,10.88
0.32,1.02,10.72
0.43,1.11,10.8
0.38,0.96,11.15
0.3,1.03,10.94
0.3,1.1,10.87
0.32,1.16,10.9
0.24,1.14,10.79
0.32,1.19,10.83
0.35,1.14,10.81
0.33,1.15,10.83
0.37,1.15,10.82
0.42,1.18,10.87
0.41,1.12,10.77
0.4,1.09,10.78
0.42,1.19,10.86
0.39,1.25,10.9
0.41,1.18,10.79
0.44,1.15,10.71
0.37,1.19,10.88
0.35,1.31,10.9
0.42,1.26,10.91
0.41,1.26,10.91
0.34,1.37,11.08
0.27,1.35,10.58
0.37,1.22,10.83
0.27,1.12,10.61
0.36,1.14,10.76
0.26,1.11,10.8
0.25,1.13,10.88
0.2,0.98,10.83
0.28,1,10.74
0.2,1.03,10.61
0.25,1.03,10.8
0.23,0.97,10.91
0.28,0.93,10.81
0.24,0.94,10.84
0.3,0.86,10.72
0.22,0.85,10.72
0.22,0.7,10.79
0.1,0.78,10.84
0.15,0.81,10.89
0.14,0.8,10.8
0.22,0.79,10.84
0.19,0.74,10.86
0.3,0.75,10.82
0.23,0.79,10.89
0.15,0.69,10.81
0.17,0.74,10.79
0.04,0.72,10.75
0.14,0.64,10.9
