1.16,0.23,10.8
1.09,0.3,10.89
1.16,0.28,10.98
1.23,0.21,10.91
1.2,0.22,10.67
1.1,0.16,10.77
1.17,0.16,10.81
1.2,0.17,10.84
1.24,0.12,10.87
1.25,0.19,10.81
1.1,0.12,10.81
1.08,0.05,10.85
1.16,-0.18,11
1.11,0.35,10.79
0.8,0.27,10.91
1.19,-0.13,10.44
1.14,-0.36,10.86
1.14,0.05,10.71
0.96,-0.14,11.07
1.04,-0.11,10.5
0.71,-0.26,10.98
0.55,0.18,11.13
0.6,0.56,10.24
0.18,0.23,11.09
0.49,0.24,10.81
0.67,0.09,10.97
0.75,0.18,10.79
0.71,0.05,10.76
0.56,0.12,10.78
0.75,0.03,11.04
0.68,0.3,10.8
0.79,0.19,10.93
0.64,0.07,11
0.65,0.15,10.8
0.73,0.07,10.91
0.7,0.28,10.83
0.81,0.24,10.72
0.75,0.19,10.97
0.8,0.2,10.91
0.84,0.17,10.96
0.71,0.2,10.87
0.8,0.12,10.9
0.79,0.31,10.86
0.84,0.28,10.96
0.85,0.21,10.88
0.81,0.21,10.9
0.8,0.24,10.86
0.84,0.21,10.87
0.84,0.29,10.91
0.89,0.23,10.76
0.83,0.15,10.91
0.82,0.07,10.74
0.84,0.21,10.8
0.88,0.33,10.87
0.86,0.26,10.84
0.87,0.26,10.77
0.86,0.16,10.87
0.88,0.22,10.78
0.85,0.2,10.93
0.87,0.27,10.88
0.84,0.35,10.78
0.81,0.24,10.81
0.82,0.21,10.97
0.85,0.36,10.91
0.78,0.36,10.87
0.77,0.37,10.8
0.72,0.47,10.88
0.75,0.41,10.84
0.77,0.45,10.78
0.7,0.36,10.87
0.67,0.46,10.95
0.78,0.51,10.81
0.75,0.54,10.83
0.75,0.72,10.7
0.77,0.45,10.96
0.68,0.63,10.88
0.81,0.69,10.73
0.7,0.69,10.95
0.78,0.71,10.8
0.72,0.63,10.95
0.76,0.71,10.89
0.79,0.73,10.82
0.76,0.8,10.82
0.68,0.76,10.83
0.73,0.71,10.88
0.83,0.73,10.83
0.86,0.77,10.79
0.85,0.73,10.81
0.86,0.78,10.86
0.79,0.79,10.86
0.85,0.89,10.79
0.87,0.79,10.85
0.81,0.82,10.73
0.81,0.8,10.85
0.86,0.92,10.86
0.81,0.87,10.87
0.87,0.98,10.86
0.83,0.98,10.86
0.74,1.01,10.68
0.81,0.97,10.93
0.83,0.96,10.7
0.85,0.99,10.62
0.79,1.03,10.99
0.83,0.95,10.88
0.86,0.91,10.75
0.8,0.9,10.96
0.81,0.98,10.75
0.87,1.01,10.75
0.91,1.08,10.7
0.89,1.05,10.78
0.87,1,10.86
0.81,0.98,10.76
0.85,1,10.81
0.85,1.05,10.86
0.85,1.05,10.77
0.78,0.98,10.88
0.8,1.03,10.87
0.86,1.06,10.82
0.86,1.05,10.74
0.82,1,10.76
0.8,1,10.71
0.8,1.02,10.73
0.86,1.04,10.78
0.87,1.03,10.78
0.82,0.98,10.84
0.78,1.09,10.83
0.71,0.99,10.72
0.81,1.11,10.59
0.81,1.08,11.07
0.83,1.09,10.81
0.87,1.04,10.76
0.83,0.94,10.78
0.85,0.99,10.73
0.9,1.06,10.86
0.86,1.09,10.82
0.79,1.03,10.78
0.86,0.97,10.83
0.85,0.99,10.88
0.87,1.04,10.92
0.81,1.15,10.89
0.89,1.01,10.74
0.84,0.87,10.81
0.89,0.98,10.74
0.83,1.03,10.8
0.84,0.93,10.79
0.95,0.92,10.72
0.94,0.86,10.85
0.9,0.78,10.91
0.97,0.83,10.78
0.95,0.9,10.73
0.86,0.7,10.82
0.88,0.76,10.81
1,0.73,10.83
0.81,0.8,11.02
1.08,0.65,10.6
1.03,0.61,10.79
0.91,0.6,11.02
0.98,0.67,10.74
1.01,0.65,10.86
0.97,0.55,10.89
0.95,0.61,10.83
1.06,0.51,10.84
1.02,0.51,10.84
0.91,0.49,10.88
0.92,0.52,10.97
0.93,0.5,10.83
1.05,0.48,10.8
