0.98,0.48,10.84
0.97,0.41,10.91
1.04,0.51,10.82
1.01,0.54,10.83
0.98,0.46,11.01
0.97,0.51,10.94
0.98,0.56,10.82
0.94,0.56,10.69
0.93,0.48,10.92
0.97,0.53,10.96
0.9,0.64,10.79
0.88,0.56,10.77
0.86,0.59,10.91
0.8,0.55,10.95
0.87,0.67,10.8
0.86,0.78,10.79
0.81,0.67,10.91
0.77,0.7,10.75
0.79,0.76,10.88
0.75,0.76,10.85
0.71,0.8,10.84
0.63,0.79,10.8
0.74,0.91,10.65
0.72,0.85,10.79
0.66,0.95,10.71
0.7,0.9,10.84
0.69,0.88,10.83
0.44,0.85,10.99
0.63,0.99,10.77
0.68,1.07,10.7
0.63,0.98,10.83
0.3,1.08,11.16
0.73,1.07,10.88
0.69,0.96,10.77
0.5,1.1,10.82
0.72,1.08,10.81
0.57,1.03,10.85
0.63,1.22,10.78
0.75,1.31,10.63
0.58,1.17,10.83
0.55,1.24,10.73
0.65,1.27,10.56
0.53,1.23,10.47
0.59,1.24,10.5
0.62,1.23,10.82
0.64,1.21,10.77
0.65,1.28,10.68
0.71,1.16,10.78
0.71,1.05,10.8
0.74,1.05,10.84
0.72,1.15,10.75
0.73,1.16,10.75
0.8,1.05,10.83
0.77,1,10.72
0.86,1.09,10.78
0.85,1.02,10.65
0.86,0.88,10.75
0.95,0.83,10.61
0.93,0.83,10.84
0.98,0.84,10.94
0.86,0.93,10.77
0.99,0.73,10.88
0.76,0.71,10.78
0.94,0.76,10.86
0.96,0.78,10.76
0.99,0.67,10.72
1.11,0.69,10.88
1.08,0.71,10.81
1.08,0.75,10.61
1.1,0.9,10.84
1.25,0.6,10.94
1.07,0.7,10.84
1.17,0.58,10.68
1.05,0.71,10.86
1.13,0.61,10.85
1.08,0.7,10.96
1.07,0.64,11.03
1.16,0.53,10.84
1.15,0.71,10.91
1.2,0.76,10.72
1.15,0.52,11
1.02,0.59,10.86
1.05,0.68,10.78
0.95,0.66,10.82
1,0.69,10.94
1.05,0.77,10.92
0.97,0.72,10.72
0.93,0.82,10.8
0.99,0.88,10.91
0.86,0.67,10.8
0.97,0.86,10.75
0.95,0.74,10.78
0.88,0.85,10.84
0.84,0.8,10.88
0.86,0.89,10.64
0.82,0.73,10.87
0.83,0.89,10.86
0.98,0.9,10.91
0.91,0.91,10.63
0.86,1,10.89
0.78,1.12,10.89
0.73,1.02,10.77
0.82,1.23,10.77
0.92,1.26,10.72
0.88,1.1,10.68
0.77,1.15,10.67
0.75,1.18,10.8
0.72,1.31,10.88
0.76,1.29,10.88
1.11,1.27,10.52
0.74,1.31,10.84
0.74,1.32,10.75
0.79,1.29,10.64
0.75,1.38,10.55
0.6,1.39,10.46
0.66,1.25,10.5
0.68,1.37,10.69
0.66,1.32,10.71
0.73,1.27,10.79
0.74,1.24,10.88
0.75,1.23,10.77
0.74,1.21,10.84
0.76,1.21,10.67
0.81,1.2,10.75
0.74,1.26,10.85
0.76,1.18,10.79
0.82,1.09,10.87
0.87,1.16,10.74
0.79,1.01,10.79
0.8,0.97,10.76
0.85,1.03,10.8
0.93,0.96,10.97
0.93,1.02,10.86
0.8,0.98,10.77
0.9,0.86,10.79
0.87,0.9,10.77
0.96,0.95,10.81
0.96,0.8,10.93
1.01,0.9,10.86
0.86,0.9,10.78
0.97,0.76,10.79
0.98,0.83,10.91
1.27,0.67,10.8
0.91,0.75,10.78
1.03,0.67,10.86
1.04,0.6,10.92
1.07,0.66,10.83
1.03,0.68,10.74
1.09,0.73,10.81
1.15,0.71,10.91
1.12,0.59,11.08
1.08,0.63,10.99
1.03,0.63,10.8
1.13,0.65,10.76
1.03,0.71,10.89
1.1,0.77,10.91
0.96,0.62,11
1,0.72,10.9
1.02,0.58,10.77
0.88,0.77,10.85
0.88,0.77,10.9
0.76,0.79,10.93
0.94,0.95,10.56
0.53,0.7,11.05
1.92,0.46,10.43
0.21,0.92,10.99
-0.03,0.59,10.9
0.34,0.68,10.85
0.28,0.81,10.78
0.25,0.81,10.88
0.31,0.79,10.93
0.3,0.68,10.76
0.25,0.8,10.97
0.19,0.78,10.7
0.13,0.71,10.72
0.11,0.75,10.91
0.02,0.81,10.85
0.06,0.85,11.04
0.09,0.8,10.84
0.13,0.66,10.76
-0.07,0.76,10.88
0.14,0.9,10.85
0.21,0.69,10.94
-0.11,0.92,10.61
-0.11,0.87,10.72
0,0.87,10.65
-0.07,0.83,10.55
-0.03,0.93,10.72
0.07,0.66,10.89
0.15,0.68,11.05
-0.02,0.75,10.78
0.07,0.93,10.79
0.23,0.62,10.97
0.36,0.67,10.68
0.2,0.75,10.7
0.19,0.75,10.95
