1.27,1.3,10.74
1.28,1.42,10.63
1.21,1.36,10.7
1.38,1.28,10.58
1.18,1.23,10.69
1.23,1.34,10.72
1.46,1.34,10.69
1.38,1.37,10.65
1.43,1.34,10.68
1.22,1.3,10.76
1.31,1.41,10.61
1.31,1.34,10.6
1.25,1.33,10.76
1.24,1.34,10.72
1.25,1.27,10.81
1.32,1.31,10.67
1.17,1.26,10.71
1.26,1.28,10.89
1.19,1.25,10.68
1.28,1.27,10.79
1.19,1.43,10.64
1.18,1.43,10.82
1.21,1.31,10.78
1.02,1.33,10.75
1.28,1.34,10.75
1.15,1.41,10.68
1.17,1.33,10.58
1.15,1.22,10.9
1.13,1.26,10.87
1.12,1.35,10.74
1.1,1.39,10.68
1.11,1.29,10.78
1.1,1.23,10.88
1.15,1.34,10.75
1.09,1.33,10.68
1.13,1.3,10.77
1.02,1.24,10.79
1.13,1.26,10.83
1.12,1.24,10.72
1.22,1.37,10.72
1.01,1.24,10.78
1.14,1.22,10.8
1.05,1.3,10.8
1.13,1.35,10.72
1.05,1.3,10.8
1.15,1.34,10.76
1.13,1.27,10.82
1.15,1.31,10.7
1.15,1.24,10.86
1.04,1.24,10.69
1.18,1.3,10.78
1.21,1.31,10.67
1.22,1.23,10.74
1.19,1.25,10.87
1.08,1.23,10.8
1.21,1.28,10.8
1.12,1.44,10.66
1.29,1.36,10.84
1.24,1.18,10.79
1.15,1.28,10.8
1.25,1.4,10.62
1.25,1.39,10.67
1.16,1.37,10.87
1.21,1.33,10.7
1.37,1.29,10.72
1.29,1.32,10.61
1.25,1.32,10.73
1.35,1.35,10.69
1.26,1.3,10.71
1.3,1.23,10.71
1.33,1.33,10.66
1.31,1.48,10.71
1.29,1.36,10.78
1.31,1.35,10.77
1.31,1.31,10.64
1.3,1.31,10.68
1.33,1.33,10.67
1.34,1.29,10.67
1.32,1.31,10.62
1.28,1.23,10.68
1.32,1.31,10.69
1.37,1.54,10.46
1.38,1.31,10.79
1.24,1.27,10.7
1.25,1.27,10.74
1.29,1.26,10.65
1.19,1.26,10.72
1.22,1.32,10.71
1.21,1.34,10.72
1.33,1.22,10.68
1.24,1.35,10.75
1.14,1.27,10.74
1.27,1.28,10.72
1.17,1.27,10.8
1.2,1.26,10.69
1.29,1.27,10.69
1.18,1.31,10.71
1.2,1.39,10.67
1.19,1.24,10.97
1.08,1.26,10.61
1.16,1.26,10.79
1.17,1.33,10.73
1.26,1.2,10.86
1.21,1.29,10.74
1.13,1.31,10.62
1.3,1.15,10.64
1.12,1.26,10.71
1.23,1.46,10.62
1.04,1.24,10.96
1.14,1.36,10.64
1.24,1.3,10.73
1.17,1.21,10.72
1.12,1.28,10.72
1.12,1.29,10.77
1.09,1.36,10.71
1.22,1.26,10.69
1.12,1.29,10.83
1.14,1.29,10.84
1.16,1.29,10.75
1.12,1.24,10.67
1.08,1.21,10.75
1.12,1.27,10.71
1.16,1.35,10.77
1.08,1.34,10.84
1.11,1.29,10.71
1.08,1.27,10.74
1.08,1.28,10.64
1.09,1.28,10.64
1.06,1.25,10.72
1.14,1.26,10.7
1.06,1.3,10.79
1.17,1.37,10.66
1.2,1.37,10.66
1.04,1.28,10.81
1.03,1.21,10.67
1.13,1.29,10.84
1.13,1.3,10.72
1.08,1.27,10.67
1.15,1.29,10.83
1.13,1.31,10.78
1.15,1.31,10.68
1.08,1.32,10.68
1.1,1.33,10.71
1.03,1.3,10.82
1.11,1.21,10.81
1.05,1.32,10.69
1.16,1.31,10.64
1.06,1.3,10.73
1.17,1.34,10.69
1.01,1.26,10.79
1.07,1.3,10.63
1.11,1.32,10.73
1.13,1.33,10.64
1.13,1.26,10.74
1.03,1.34,10.77
1.03,1.24,10.77
1.09,1.36,10.72
1.19,1.4,10.73
1.05,1.25,10.85
1.05,1.3,10.67
0.94,1.25,10.72
1.17,1.32,10.76
1.03,1.31,10.73
1.09,1.29,10.67
1.14,1.26,10.78
1.07,1.33,10.75
1.08,1.3,10.79
