7.431,24.593,19.237,27.133,27.428,22.336,22.063,22.336,27.858,26.226,19.134,24.266,24.015,18.49,22.509,15.412,16.815,22.144,23.051,24.256,18.994,19.053,23.448,18.848,24.045,18.422,16.634,23.804,14.706,20.735,18.214,22.369,16.488,22.835,22.45,16.042,14.34,13.901,19.053,17.795,10.36,16.381,16.226,11.5,18.039,12.004,12.913,18.214,18.848,20.156,12.004,12.913,16.226,9.0527,12.402,4.5101,5.6752,14.015,9.3913,15.33,14.053,26.815,21.224,27.697,27.245,20.758,19.053,18.039,22.835,20.806,14.34,19.391,19.854,16.755,20.613,12.913,13.745,18.994,20.273,22.28,18.381,20.605,26.096,22.509,28.519,23.216,23.051,30.257,21.803,28.132,25.587,11.793,11.621,11.312,11.089,10.869,10.733,10.767,10.627,10.53,10.502,10.578,10.667,10.872,11.056,11.68,11.509,11.717,11.779,11.827,11.784,11.853,11.869,12.034,11.97,11.956,11.949,11.76,11.585,11.461,11.793,10.817,10.604,10.228,9.9803,9.8824,9.7411,9.8694,9.8414,9.7808,9.5906,9.9741,10.255,10.399,10.43,10.856,10.633,10.566,10.515,10.464,10.198,10.184,10.131,10.105,10.474,10.622,10.946,10.988,10.787,10.633,10.817,10.847,10.576,10.221,9.943,9.7398,9.7046,9.8004,9.7844,9.9605,9.9827,10.219,10.37,10.481,10.704,11.126,11.212,11.455,11.655,11.779,11.828,11.862,11.858,11.902,11.754,11.584,11.504,11.19,10.907,10.64,10.847
7.451,23.954,19.434,26.252,26.786,22.534,21.906,22.44,27.214,26.832,19.057,24.366,23.538,17.367,22.154,16.014,17.302,21.979,23.227,24.066,19.197,18.958,23.177,18.384,23.24,17.367,16.668,23.24,15.622,19.753,18.039,21.502,16.454,21.721,21.028,15.574,14.039,13.933,18.692,17.812,11.762,15.925,16.014,11.762,18.121,11.395,12.982,18.692,19.353,19.133,13.6,12.208,15.165,7.6935,10.312,2.1004,5.1107,13.24,7.0489,14.713,14.209,26.482,21.558,27.085,26.525,20.426,19.197,17.782,22.062,20.944,14.209,19.972,19.621,14.772,20.059,14.142,14.772,19.524,20.179,22.062,18.584,19.972,25.994,21.797,28.025,22.717,22.612,29.464,22.364,27.372,25.51,12.308,12.093,11.793,11.59,11.382,11.194,11.228,11.102,11.07,11.042,11.059,11.165,11.429,11.605,12.124,12.079,12.273,12.339,12.363,12.403,12.373,12.471,12.631,12.567,12.546,12.526,12.377,12.163,12.059,12.308,11.277,11.049,10.743,10.438,10.263,10.079,10.221,10.186,10.308,10.209,10.483,10.58,10.727,10.936,11.414,11.08,11.095,11.004,10.912,10.656,10.523,10.544,10.836,10.873,11.062,10.973,11.472,11.438,11.064,11.277,11.274,11.059,10.671,10.386,10.298,10.133,10.264,10.266,10.344,10.525,10.665,10.864,11.039,11.138,11.545,11.654,11.775,12.098,12.21,12.273,12.311,12.275,12.291,12.181,12.063,11.847,11.618,11.347,11.097,11.274
7.4711,23.749,19.177,26.027,26.813,21.714,21.368,21.735,26.862,25.792,18.173,23.589,23.315,18.046,21.537,14.718,15.897,21.479,22.035,23.358,18.373,17.981,22.779,17.915,22.887,17.569,15.708,22.934,13.616,19.823,17.27,21.3,16.253,22.334,21.383,15.362,13.792,13.242,18.236,17.012,9.8764,15.595,15.79,12.322,17.569,11.878,11.602,17.981,18.358,18.236,12.779,10.991,14.123,7.728,10.991,6.0531,4.888,13.242,7.8983,14.393,12.887,26.096,20.781,27.006,26.304,19.512,18.173,17.848,21.501,20.203,11.878,18.867,19.226,15.362,20.022,12.322,12.887,18.718,19.769,21.479,17.981,19.512,25.347,21.707,27.617,22.441,22.382,29.356,21.472,27.022,24.888,11.259,11.086,10.81,10.548,10.363,10.241,10.238,10.076,10.018,10.125,10.089,10.157,10.319,10.571,10.889,11.097,11.238,11.333,11.336,11.383,11.315,11.418,11.599,11.543,11.553,11.445,11.294,11.199,11.02,11.259,10.217,10.084,9.7054,9.4707,9.3437,9.1513,9.3263,9.2509,9.3036,9.3198,9.524,9.5912,9.7614,9.8706,10.12,10.183,10.126,10.085,9.9409,9.8083,9.6133,9.6775,9.6756,9.9443,10.055,10.346,10.556,10.434,10.075,10.217,10.268,10.024,9.6585,9.3743,9.2295,9.1013,9.2562,9.2468,9.3929,9.4899,9.6901,9.8109,9.9517,10.192,10.577,10.566,10.833,11.139,11.211,11.354,11.235,11.27,11.317,11.175,11.088,10.847,10.606,10.402,10.085,10.268
7.491,24.06,20.273,26.514,27.094,22.745,22.446,22.553,27.565,26.875,19.967,24.624,24.167,17.565,22.668,15.92,17.089,22.963,23.79,24.339,19.315,18.704,23.594,18.534,23.556,18.426,17.014,22.958,16.087,20.317,18.574,22.108,17.07,22.108,21.381,15.992,14.279,14.384,18.534,17.902,10.575,16.36,16.293,11.269,18.64,11.74,14.097,19.097,19.967,19.87,14.097,13.415,15.564,7.565,12.049,4.5547,3.4153,13.459,9.9474,14.555,13.946,26.364,22.019,27.19,26.533,20.344,19.37,18.084,22.291,20.747,14.384,19.699,20.448,14.279,20.273,14.097,15.118,19.78,21.395,22.709,18.73,20.099,26.514,21.591,28.435,23.256,23.415,29.71,22.909,27.445,25.973,11.805,11.629,11.325,11.106,10.884,10.699,10.863,10.659,10.62,10.576,10.6,10.684,10.886,11.139,11.616,11.561,11.781,11.872,11.911,11.859,11.948,12.013,12.051,12.107,12.034,11.973,11.916,11.712,11.499,11.805,10.765,10.562,10.193,9.9557,9.7422,9.5832,9.8747,9.7713,9.7936,9.7782,9.926,10.152,10.308,10.442,10.697,10.623,10.543,10.512,10.411,10.14,10.216,10.206,10.172,10.28,10.715,10.719,10.962,10.619,10.553,10.765,10.832,10.643,10.22,9.9183,9.7284,9.707,9.8098,9.8644,9.9659,10.041,10.239,10.414,10.659,10.761,11.167,11.113,11.363,11.606,11.704,11.798,11.869,11.852,11.823,11.724,11.554,11.387,11.214,10.941,10.648,10.832
7.5111,23.863,20.358,26.28,26.729,22.328,22.698,22.839,27.626,27.429,20.113,24.918,23.991,17.249,22.46,15.734,16.97,23.202,23.96,24.239,19.1,18.535,23.956,18.038,23.608,17.854,17.529,22.972,16.547,20.26,18.548,21.605,17.084,22.305,21.152,15.734,14.398,14.074,18.744,18.171,12.923,15.578,16.101,11.558,18.142,12.122,14.293,19.052,19.547,19.111,13.804,12.46,15.982,9.1113,10.589,8.4808,4.5687,12.514,10.589,13.6,12.122,26.28,22.033,27.103,26.339,20.737,19.45,18.272,22.567,21.811,14.569,19.883,20.598,14.569,21.041,15.276,15.043,20.331,21.041,22.427,19.329,19.547,26.416,21.83,28.091,23.27,23.225,29.469,22.894,27.347,26.219,10.815,10.548,10.314,10.088,9.9373,9.7823,9.7693,9.6682,9.6314,9.5742,9.6419,9.7979,10.004,10.155,10.612,10.655,10.774,10.9,10.975,10.958,10.959,10.998,11.23,11.134,11.093,11.135,10.946,10.767,10.608,10.815,9.7891,9.5868,9.2587,8.9859,8.8589,8.6395,8.684,8.8071,8.878,8.7496,9.017,9.2456,9.4275,9.5365,9.811,9.705,9.6521,9.5834,9.5524,9.3648,9.2146,9.1759,9.1519,9.3339,9.7413,10.149,10.166,9.7877,9.6071,9.7891,9.8,9.5306,9.2062,8.9551,8.8071,8.6698,8.7909,8.8033,8.9459,8.9818,9.3039,9.4846,9.7136,9.7301,10.079,10.234,10.347,10.62,10.818,10.894,10.85,10.801,10.852,10.748,10.661,10.53,10.212,9.9048,9.6411,9.8
7.5311,24.165,20.039,26.591,27.251,22.65,22.053,22.444,27.724,26.783,19.423,24.481,23.659,18.245,22.284,15.551,17.485,22.604,23.446,24.392,19.166,19.025,23.647,18.372,23.68,17.889,17.569,23.402,15.707,20.286,18.521,21.927,17.382,22.65,21.155,15.443,14.542,13.446,18.521,17.78,11.727,15.551,15.955,11.727,18.011,11.256,14.266,19.025,18.561,19.53,13.573,12.696,15.443,9.4229,9.5301,4.5417,6.4126,13.655,8.0263,15.707,13.933,26.585,21.927,27.425,26.49,20.571,18.717,18.026,22.482,21.389,14.084,19.593,20.304,16.074,20.837,13.573,15.016,19.686,20.67,22.439,18.88,20.187,26.467,22.036,28.568,23.234,22.896,30.012,22.417,27.943,26.081,11.368,11.166,10.889,10.632,10.431,10.306,10.354,10.209,10.153,10.077,10.16,10.238,10.405,10.688,11.16,11.195,11.316,11.465,11.467,11.495,11.497,11.527,11.737,11.684,11.603,11.629,11.471,11.292,11.088,11.368,10.33,10.131,9.7984,9.4713,9.1719,9.2169,9.2885,9.2339,9.3207,9.2721,9.4754,9.676,9.6004,9.9884,10.417,10.083,10.058,9.9795,9.9276,9.7615,9.335,9.5811,9.5706,9.8507,10.176,10.684,10.347,10.296,9.9822,10.33,10.355,10.135,9.7506,9.454,9.2795,9.228,9.4144,9.3926,9.4758,9.5731,9.8525,10.003,10.053,10.308,10.567,10.708,10.932,11.117,11.315,11.413,11.364,11.385,11.375,11.26,11.149,10.971,10.727,10.45,10.189,10.355
7.551,22.946,19.323,25.57,26.488,21.909,21.613,21.74,26.861,26.257,19.238,24.038,22.839,16.77,22.047,16.064,16.432,21.936,22.845,23.605,18.603,18.473,22.709,17.282,22.753,17.282,16.432,22.393,14.624,19.151,17.452,21.027,16.337,21.027,20.937,16.039,13.302,13.302,17.739,16.683,9.8878,15.404,14.624,10.92,16.878,11.889,12.452,17.91,18.617,18.603,13.628,12.898,15.492,9.0748,9.323,6.7703,4.8994,12.898,6.7703,13.76,12.791,25.85,21.003,26.337,25.561,19.748,18.137,17.415,21.549,20.581,13.803,19.188,19.383,15.463,20.425,13.054,14.729,19.626,20.581,21.719,18.879,19.648,25.593,21.439,27.476,22.452,22.597,29.107,21.929,27.21,25.295,11.848,11.693,11.38,11.163,10.981,10.814,10.855,10.661,10.652,10.563,10.648,10.733,10.864,11.091,11.48,11.668,11.824,11.882,11.952,11.881,11.901,11.984,12.116,12.034,12.023,12.134,11.894,11.652,11.544,11.848,10.833,10.577,10.205,10.016,9.8856,9.7004,9.7258,9.7513,9.8147,9.8089,10.008,10.16,10.332,10.45,10.811,10.736,10.578,10.583,10.452,10.472,10.099,10.047,10.296,10.424,10.63,11.174,10.971,11.066,10.628,10.833,10.852,10.635,10.24,9.9737,9.8634,9.8233,9.7964,9.8886,9.9788,10.028,10.36,10.51,10.63,10.786,11.161,11.181,11.446,11.653,11.821,11.901,11.79,11.841,11.874,11.763,11.668,11.523,11.222,10.901,10.665,10.852
7.5711,23.507,19.724,25.626,26.48,22.063,21.54,22.348,26.931,26.256,19.93,23.959,23.492,16.347,22.367,14.573,17.583,22.474,22.734,23.589,17.734,17.697,23.311,17.306,22.918,17.862,16.595,22.342,14.416,19.997,17.486,20.944,16.321,21.438,21.032,15.182,14.687,14.042,18.125,17.916,10.063,15.686,15.182,10.063,16.92,11.032,13.18,18.275,18.651,19.357,13.18,12.734,14.906,8.0215,11.676,6.3466,5.1816,12.171,6.3466,14.085,12.171,25.701,21.075,26.714,26.132,20.17,18.209,17.641,21.676,20.496,13.536,19.318,19.665,14.724,20.707,15.656,15.182,20.17,20.641,22.628,18.711,19.942,25.841,21.398,27.804,23.352,23.007,29.161,22.218,27.242,25.701,12.41,12.196,11.879,11.631,11.417,11.223,11.478,11.296,11.197,11.118,11.184,11.249,11.378,11.663,12.153,12.276,12.334,12.488,12.441,12.366,12.539,12.612,12.646,12.656,12.643,12.572,12.488,12.379,12.149,12.41,11.345,11.201,10.823,10.478,10.459,10.128,10.576,10.36,10.376,10.533,10.495,10.723,11.095,11.117,11.41,11.446,11.217,11.186,11.035,10.927,11.128,10.979,10.956,11.145,11.696,11.574,11.821,11.768,11.253,11.345,11.399,11.19,10.743,10.494,10.268,10.167,10.39,10.415,10.472,10.602,10.838,10.957,11.21,11.344,11.782,11.774,11.954,12.149,12.288,12.355,12.443,12.453,12.335,12.311,12.113,12.014,11.769,11.485,11.185,11.399
7.5911,23.028,19.398,25.573,26.252,21.816,21.042,22.055,26.863,26.041,19.203,23.818,23.044,17.857,21.447,15.389,17.373,21.762,22.651,23.714,18.073,17.925,23.145,17.219,22.961,16.893,15.816,22.348,14.744,19.203,17.373,21.272,15.816,21.564,20.885,15.359,14.306,13.643,17.219,16.956,9.457,15.419,14.457,9.457,17.754,10.935,12.913,18.073,18.262,18.384,13.069,11.409,14.457,7.9247,9.0898,7.7544,4.9144,13.317,6.7853,14.42,13.069,25.734,20.952,26.447,25.816,19.538,17.925,17.16,21.296,20.374,13.069,18.153,19.398,14.457,20.059,13.818,14.457,19.29,20.659,22.207,18.632,19.362,25.884,21.409,27.723,22.426,22.372,29.064,21.447,27.146,24.997,11.407,11.26,10.908,10.675,10.483,10.297,10.439,10.282,10.174,10.179,10.196,10.221,10.467,10.658,11.16,11.158,11.326,11.403,11.425,11.379,11.558,11.527,11.626,11.638,11.564,11.52,11.444,11.227,11.101,11.407,10.422,10.26,9.8583,9.5721,9.3664,9.1567,9.4982,9.3792,9.3816,9.2706,9.6513,9.7374,9.9567,10.112,10.488,10.037,10.134,10.164,10.013,9.7931,9.8118,9.8761,9.7328,10.032,10.287,10.874,10.606,10.463,10.261,10.422,10.456,10.144,9.7942,9.5193,9.2264,9.1754,9.4815,9.4686,9.5677,9.723,9.9731,10.107,10.3,10.391,10.768,10.756,11.007,11.215,11.37,11.445,11.528,11.488,11.444,11.365,11.215,11.084,10.853,10.546,10.306,10.456
7.611,24.009,19.663,26.667,27.436,22.586,22.518,22.663,27.612,26.251,19.663,24.131,24.261,19.002,22.378,14.451,16.497,22.378,23.17,24.369,19.143,18.604,23.453,19.002,23.86,17.529,16.901,23.487,15.528,20.539,18.003,22.261,16.324,22.674,21.867,15.421,14.348,14.715,18.048,16.823,10.369,15.658,16.051,12.922,17.546,11.953,12.464,18.092,19.061,19.507,13.55,12.013,15.884,9.4,12.072,3.3794,5.6839,14.993,8.9424,15.956,14.243,26.742,21.736,27.436,26.75,20.369,18.498,18.222,22.328,20.622,13.379,18.894,20.228,16.235,21.044,13.55,14.061,19.863,20.991,22.927,19.268,20.767,26.331,22.809,28.601,23.487,23.292,30.369,22.372,28.033,25.932,11.914,11.77,11.43,11.205,11.018,10.87,10.905,10.778,10.731,10.676,10.728,10.84,11.047,11.208,11.647,11.818,11.873,11.961,11.986,12.049,12.027,12.085,12.216,12.177,12.156,12.133,11.982,11.8,11.604,11.914,10.92,10.756,10.333,10.125,9.9001,9.793,9.9047,9.9255,9.9831,9.9704,10.112,10.243,10.614,10.591,10.864,10.757,10.815,10.699,10.647,10.526,10.648,10.341,10.471,10.521,10.9,11.012,11.209,11.043,10.883,10.92,10.934,10.623,10.278,10.053,9.9007,9.8411,9.9789,9.9553,10.099,10.12,10.46,10.61,10.79,10.882,11.361,11.284,11.558,11.759,11.902,11.981,11.923,11.953,11.913,11.843,11.71,11.564,11.307,11.053,10.764,10.934
