CD1Var1,CD1Var2,CD1Var3,CD1Var4,CD1Var5,CD1Var6,CD1Var7,CD1Var8,CD1Var9,CD1Var10,CD2Var1,CD2Var2,CD2Var3,CD2Var4,CD2Var5,CD2Var6,CD2Var7,CD2Var8,CD2Var9,CD2Var10,CD3Var1,CD3Var2,CD3Var3,CD3Var4,CD3Var5,CD3Var6,CD3Var7,CD3Var8,CD3Var9,CD3Var10,CD4Var1,CD4Var2,CD4Var3,CD4Var4,CD4Var5,CD4Var6,CD4Var7,CD4Var8,CD4Var9,CD4Var10,CD1Mean1,CD1Mean2,CD1Mean3,CD1Mean4,CD1Mean5,CD1Mean6,CD1Mean7,CD1Mean8,CD1Mean9,CD1Mean10,CD2Mean1,CD2Mean2,CD2Mean3,CD2Mean4,CD2Mean5,CD2Mean6,CD2Mean7,CD2Mean8,CD2Mean9,CD2Mean10,CD3Mean1,CD3Mean2,CD3Mean3,CD3Mean4,CD3Mean5,CD3Mean6,CD3Mean7,CD3Mean8,CD3Mean9,CD3Mean10,CD4Mean1,CD4Mean2,CD4Mean3,CD4Mean4,CD4Mean5,CD4Mean6,CD4Mean7,CD4Mean8,CD4Mean9,CD4Mean10,ApproxMean1,ApproxMean2,ApproxMean3,ApproxMean4,ApproxMean5,ApproxMean6,ApproxMean7,ApproxMean8,ApproxMean9,ApproxMean10,ApproxVar1,ApproxVar2,ApproxVar3,ApproxVar4,ApproxVar5,ApproxVar6,ApproxVar7,ApproxVar8,ApproxVar9,ApproxVar10,MeanSC1,MeanSC2,MeanSC3,MeanSC4,MeanSC5,MeanSC6,MeanSC7,MeanSC8,MeanSC9,MeanSC10,MedianSC1,MedianSC2,MedianSC3,MedianSC4,MedianSC5,MedianSC6,MedianSC7,MedianSC8,MedianSC9,MedianSC10,MAVSC1,MAVSC2,MAVSC3,MAVSC4,MAVSC5,MAVSC6,MAVSC7,MAVSC8,MAVSC9,MAVSC10,SSISC1,SSISC2,SSISC3,SSISC4,SSISC5,SSISC6,SSISC7,SSISC8,SSISC9,SSISC10,RMSSC1,RMSSC2,RMSSC3,RMSSC4,RMSSC5,RMSSC6,RMSSC7,RMSSC8,RMSSC9,RMSSC10,VarSC1,VarSC2,VarSC3,VarSC4,VarSC5,VarSC6,VarSC7,VarSC8,VarSC9,VarSC10,KurtSC1,KurtSC2,KurtSC3,KurtSC4,KurtSC5,KurtSC6,KurtSC7,KurtSC8,KurtSC9,KurtSC10,SkwSC1,SkwSC2,SkwSC3,SkwSC4,SkwSC5,SkwSC6,SkwSC7,SkwSC8,SkwSC9,SkwSC10,MaxFreqSC1,MaxFreqSC2,MaxFreqSC3,MaxFreqSC4,MaxFreqSC5,MaxFreqSC6,MaxFreqSC7,MaxFreqSC8,MaxFreqSC9,MaxFreqSC10,STDPSDSC1,STDPSDSC2,STDPSDSC3,STDPSDSC4,STDPSDSC5,STDPSDSC6,STDPSDSC7,STDPSDSC8,STDPSDSC9,STDPSDSC10,FirstEstimation,Label1
0.1016607,0.07599701,0.07742903,0.08760761,0.101158,0.08472604,0.08996618,0.09280166,0.06326697,0.09636718,0.08851382,0.1236555,0.1106803,0.1177815,0.0852412,0.1230454,0.1358991,0.1176125,0.1125384,0.1111297,0.09742183,0.09860267,0.116514,0.1163858,0.123509,0.09997864,0.1121614,0.1042262,0.09881541,0.09684516,0.1214347,0.1254474,0.1318786,0.1333273,0.1162345,0.1166657,0.1493639,0.1295523,0.1264144,0.1148162,0.3221966,0.6587408,0.6026632,0.3967423,0.4731801,0.6006387,0.4858946,0.4883508,0.6043137,0.5983019,0.5211261,0.48248,0.4239451,0.6017274,0.3912167,0.4725269,0.5156325,0.5044845,0.3896409,0.4392929,0.5261143,0.6120369,0.4904459,0.4092243,0.493969,0.6566548,0.4164324,0.4068049,0.4571822,0.4581018,0.5145133,0.4209836,0.504229,0.4334787,0.4021386,0.5383415,0.5832116,0.489454,0.4391646,0.5414184,0.6331075,0.6784493,0.705969,0.2782477,0.8269755,0.6254635,0.1885173,0.2769537,0.2669567,0.3590019,0.01972076,0.02030307,0.01998605,0.01790072,0.02348594,0.02339048,0.0332681,0.01557788,0.01726809,0.02416748,0.4954188,0.4751155,0.4329468,0.3778188,0.456009,0.4665754,0.4886861,0.3611673,0.5155,0.4739586,0.4860579,0.4597958,0.4254773,0.372794,0.4525513,0.4395388,0.4888012,0.3541434,0.5269857,0.4776295,0.3906918,0.3807689,0.3427564,0.2457938,0.2152732,0.2712445,0.2268278,0.1910136,0.1877826,0.180612,653.7351,623.5983,590.1363,327.7435,309.4688,254.5104,222.8583,224.037,225.2087,220.4393,0.7990076,0.7803735,0.7591476,0.5657403,0.5497414,0.4985432,0.4665138,0.4677458,0.4689674,0.463975,0.02082557,0.02313038,0.02041622,0.01790218,0.01865608,0.03016791,0.01627626,0.01702432,0.01484896,0.01441092,6.286738,6.036564,7.69337,10.37366,9.050081,4.078757,7.98949,12.2989,9.041052,9.600815,0.08049974,0.323701,0.8238411,1.638379,0.6627673,0.3546945,0.1344178,2.037821,-1.437498,-0.4341727,0.1464844,0.2685547,0.2441406,0.09765625,0.1220703,0.1464844,0.1464844,0.1464844,0.2441406,0.1220703,0.04251731,0.07995166,0.08004514,0.06500643,0.07327385,0.04835299,0.04676922,0.05243491,0.07339995,0.0714209,9,9
0.1158045,0.1150443,0.06198825,0.1005134,0.05793015,0.104971,0.08254903,0.07571221,0.09123804,0.1131605,0.1074349,0.1061887,0.09336546,0.1218212,0.1016801,0.1352436,0.1116743,0.1337689,0.09127688,0.09315015,0.1396258,0.1142827,0.1209316,0.1154849,0.1151655,0.1278312,0.1388716,0.09856901,0.1084264,0.1079808,0.1341346,0.1573005,0.1204637,0.1318562,0.1317498,0.1214394,0.1476164,0.1529032,0.1385124,0.1394006,0.4067157,0.4394398,0.6452621,0.5242234,0.7105723,0.4600246,0.5663054,0.6207755,0.5786901,0.479273,0.5132119,0.438897,0.4881803,0.4180951,0.5935666,0.5388236,0.5339475,0.4918835,0.3426605,0.3241303,0.4917612,0.4487482,0.5782376,0.467142,0.4453362,0.5621644,0.5282815,0.4974418,0.5562054,0.4514598,0.4392617,0.415537,0.4489308,0.4695966,0.4952286,0.4898402,0.4032089,0.4589388,0.3917746,0.4252773,0.4585048,0.456019,0.5935336,0.5998659,0.7563249,0.4333898,0.3177758,0.6278796,0.7073001,0.7092251,0.02865887,0.02494075,0.01412621,0.03512444,0.01673993,0.03422455,0.02753322,0.03205605,0.02793418,0.05538353,0.4628024,0.5599842,0.3254297,0.533698,0.3508824,0.5488735,0.4802435,0.4924613,0.4848554,0.5988797,0.4488181,0.5478168,0.310393,0.5382849,0.3412149,0.5195097,0.4844298,0.4925715,0.4954232,0.6118545,0.3236332,0.2918581,0.3524328,0.1748293,0.2101447,0.2271495,0.1937322,0.1389351,0.1105269,0.1162533,378.7785,283.588,856.4696,99.18253,372.5383,153.6213,113.572,74.21262,50.23931,64.09642,0.6081948,0.5262522,0.9145469,0.3112201,0.6031641,0.3873252,0.3330317,0.2692086,0.221499,0.2501882,0.02701072,0.03276628,0.01848783,0.03667039,0.01667482,0.04655107,0.04941158,0.02263893,0.0417187,0.0263643,4.66392,3.61026,13.2633,3.201622,14.08392,2.472833,2.506426,5.222018,3.50429,5.510721,0.3230421,-0.1956671,2.408187,-0.01850864,2.31438,0.1235675,0.007445111,-0.09546772,-0.08596731,-0.8132927,0.1464844,0.1464844,0.1464844,0.09765625,0.09765625,0.1464844,0.1464844,0.1464844,0.1464844,0.09765625,0.03933034,0.04463269,0.05417609,0.06883963,0.07065921,0.04216629,0.04154705,0.05870199,0.06525571,0.07233313,9,9
0.111854,0.1153239,0.1133759,0.1330105,0.0761806,0.08252678,0.1186129,0.1106973,0.09553473,0.1123891,0.1191637,0.1356562,0.1320082,0.1421489,0.1063394,0.139214,0.1263191,0.119962,0.1402176,0.1278127,0.1341024,0.1346372,0.09792832,0.1363082,0.1063914,0.1333516,0.1382195,0.1343282,0.1349293,0.1626605,0.1456104,0.1479197,0.1115334,0.1284624,0.1266104,0.1486565,0.1471717,0.1559457,0.1422261,0.161727,0.4083732,0.4579423,0.5007796,0.534625,0.5742759,0.2729828,0.5587536,0.4050879,0.6416316,0.4446279,0.5736149,0.3893982,0.5413519,0.4820625,0.5539419,0.4920067,0.4906182,0.4939928,0.4741426,0.4737312,0.5464775,0.6056957,0.4575214,0.6205012,0.501084,0.5575598,0.4781077,0.5072471,0.5076972,0.4755764,0.4742144,0.3897419,0.4409223,0.4956307,0.5587134,0.4771466,0.4210949,0.563692,0.4696438,0.4777755,0.5381816,0.4997169,0.4359501,0.627064,0.7198933,0.4070531,0.3408416,0.5950783,0.7122362,0.6800675,0.03280785,0.03498474,0.01666255,0.03777004,0.02490407,0.03014554,0.02351405,0.03506535,0.02523218,0.05106356,0.5138843,0.6085891,0.5264633,0.5700982,0.4184316,0.4655018,0.3267614,0.5320878,0.3492965,0.4530979,0.5024547,0.609004,0.525234,0.587741,0.4130553,0.4357188,0.3232584,0.5525633,0.3328145,0.4601192,0.2792092,0.2526739,0.2205898,0.1877786,0.1589672,0.2157046,0.1899794,0.124664,0.1002324,0.09513723,248.6534,200.3963,165.0473,117.2208,171.1309,135.9804,128.7736,50.16266,54.54531,37.12586,0.4927733,0.4423793,0.401471,0.3383393,0.4088032,0.3644083,0.3546201,0.22133,0.2307962,0.1904094,0.03549209,0.04326787,0.02768595,0.03219791,0.01697666,0.05120961,0.0295873,0.03844719,0.02050237,0.03110887,3.190507,2.966209,4.072336,3.804507,10.44966,2.3482,5.626756,3.01442,8.940504,4.041407,0.01016634,-0.2361116,-0.2487078,-0.27644,1.230606,0.4211364,1.131881,-0.2633235,1.699283,0.03116939,0.1464844,0.1464844,0.1708984,0.2929688,0.2441406,0.1464844,0.1464844,0.1464844,0.2197266,0.1220703,0.04341294,0.05176394,0.05665331,0.07105064,0.07756226,0.04172049,0.04132376,0.0441715,0.07346741,0.07152475,9,9
0.0944676,0.1348221,0.05445177,0.1009418,0.05486162,0.1385701,0.1027749,0.06658948,0.1173967,0.1187217,0.1273626,0.1553492,0.08329021,0.1394629,0.09660985,0.1331115,0.126649,0.1372798,0.1377809,0.1187513,0.1179164,0.1635127,0.07961149,0.1278458,0.09445627,0.1542218,0.1460852,0.1189262,0.1277201,0.1274837,0.1471895,0.1524618,0.1157078,0.1394688,0.1525152,0.179074,0.1430847,0.1648892,0.157537,0.1480307,0.3511866,0.3966196,0.1882282,0.634171,0.2177531,0.5148036,0.6020071,0.6920715,0.3632151,0.4274548,0.4984961,0.5471613,0.4773079,0.5001459,0.5143867,0.4351766,0.5117269,0.4763868,0.5236129,0.4779556,0.5268962,0.4915052,0.4678026,0.5225583,0.5106339,0.5282635,0.4368172,0.5180147,0.4687308,0.425086,0.4018942,0.4184488,0.4241138,0.453477,0.5263759,0.490745,0.3300203,0.5638955,0.4199158,0.4735432,0.5634589,0.5672283,0.5037372,0.7080689,0.4633993,0.5568492,0.396354,0.6748296,0.5458975,0.6631606,0.03584813,0.0429524,0.02638612,0.02720608,0.01440935,0.04816025,0.0283207,0.02522924,0.03064975,0.03554585,0.588767,0.5839532,0.5430858,0.4416581,0.6795168,0.5223293,0.3124398,0.3835557,0.6311435,0.4772777,0.559881,0.5644711,0.5532608,0.4382681,0.6997263,0.4880352,0.3149172,0.3805174,0.6408616,0.4919508,0.2564564,0.2506873,0.23065,0.1919576,0.1323459,0.2036972,0.1833995,0.1502441,0.1068894,0.09768537,199.0952,197.4896,179.1443,151.66,116.6548,122.076,104.6172,108.5971,59.99472,45.95706,0.4409409,0.4391594,0.418265,0.3848447,0.3375215,0.345275,0.319633,0.325656,0.2420508,0.2118489,0.04943966,0.0441279,0.03238269,0.02369197,0.01765936,0.05409802,0.03528418,0.02165521,0.02783011,0.02607878,2.637083,2.878267,3.427789,6.111129,12.86172,2.361211,4.228666,8.252223,6.509377,5.146028,-0.1402256,-0.1154843,-0.2783446,0.7545277,-2.314386,0.3551636,0.7599523,1.384775,-1.203072,-0.2193291,0.1464844,0.1464844,0.1708984,0.1220703,0.1953125,0.1464844,0.1464844,0.1464844,0.1708984,0.09765625,0.04042502,0.05442322,0.07029113,0.07308644,0.0805752,0.03929744,0.04115499,0.04606441,0.06929546,0.07499732,9,9
0.1287769,0.1182591,0.1256962,0.07934722,0.07407582,0.1411617,0.1327646,0.1442481,0.1352259,0.1398635,0.1691365,0.1578625,0.1226423,0.1396228,0.117949,0.1469836,0.1395456,0.121995,0.1532282,0.1332563,0.1366593,0.1524695,0.116204,0.1395256,0.1004487,0.1444501,0.1257697,0.1356785,0.1615411,0.1350476,0.1780153,0.1526143,0.1561363,0.1898305,0.1601325,0.1816612,0.1392423,0.1411384,0.1436069,0.13651,0.4615555,0.3605888,0.5210571,0.288667,0.7140765,0.5419346,0.4816744,0.4468818,0.4651654,0.4783248,0.5356306,0.443085,0.5680949,0.4780818,0.5565846,0.454979,0.4235622,0.4572332,0.4723233,0.393088,0.3917315,0.5062027,0.5124257,0.5845457,0.5604171,0.6242051,0.5291716,0.4458394,0.4477515,0.4198884,0.5675044,0.4714924,0.5117229,0.4447114,0.6455449,0.4449786,0.4385207,0.5877566,0.441545,0.4566605,0.5628034,0.4897489,0.5899473,0.4790851,0.6052593,0.5982609,0.5579792,0.555885,0.5330227,0.6651611,0.03666399,0.03412399,0.03360288,0.02420695,0.03107245,0.05396659,0.06155602,0.03135267,0.02621078,0.0262177,0.6775299,0.6905462,0.5706009,0.4582095,0.3271789,0.6138837,0.4787724,0.4992651,0.5267575,0.4999459,0.680434,0.6866635,0.5851314,0.4755155,0.3145817,0.6021998,0.4888115,0.5158015,0.5152629,0.5010385,0.2893735,0.2945453,0.2144295,0.1845939,0.1028943,0.2238883,0.1657035,0.1391765,0.07937024,0.07649952,287.8454,324.5477,150.7756,131.5243,68.65102,155.0051,72.06264,61.67615,25.60879,24.6823,0.5301877,0.5629753,0.383721,0.3583876,0.2589247,0.3890658,0.2652804,0.2454193,0.158141,0.155254,0.03832131,0.03231787,0.03973839,0.0278903,0.01730723,0.04095078,0.07267628,0.03911194,0.02361753,0.03031321,4.499704,5.923348,3.344366,4.594118,13.60439,3.23028,1.729759,3.030901,5.172345,4.193831,-0.8457977,-1.199669,-0.5201934,0.0857837,2.411752,-0.2068307,-0.01011898,-0.1999901,-0.09601254,-0.1322936,0.1464844,0.1464844,0.1464844,0.2685547,0.2441406,0.1464844,0.1464844,0.1464844,0.1464844,0.2685547,0.04017994,0.04245624,0.0417561,0.07298749,0.05500556,0.04093112,0.04371564,0.04146799,0.04400139,0.07696797,9,9
0.1398672,0.1429797,0.1228794,0.1559532,0.1105438,0.1414532,0.1345672,0.1108019,0.1580389,0.1461816,0.1289846,0.1571599,0.1246236,0.1583484,0.1156301,0.1292935,0.1309056,0.1543613,0.1441658,0.1509926,0.1360079,0.1313314,0.102851,0.2059728,0.1256449,0.1576192,0.1206238,0.1303667,0.1840573,0.1645543,0.1492011,0.2046135,0.1361081,0.1918577,0.127321,0.1597781,0.1720804,0.1635759,0.170382,0.144693,0.5144129,0.4495138,0.5153574,0.3904883,0.6092661,0.5544483,0.4440459,0.5672801,0.4965192,0.5360435,0.5467542,0.5764735,0.5504075,0.6040579,0.6500682,0.4245561,0.5708319,0.4864557,0.4355843,0.5055953,0.4918517,0.4594792,0.5481788,0.5438576,0.584321,0.4614939,0.5377521,0.4630877,0.5634907,0.4823116,0.5637564,0.4705568,0.4730876,0.4991481,0.546807,0.4965784,0.4991683,0.4528874,0.414822,0.4644049,0.5525555,0.5558356,0.5968856,0.581722,0.6322063,0.569591,0.5627228,0.5652907,0.4782735,0.5937136,0.03527047,0.04202916,0.03550407,0.03735911,0.02340164,0.05589398,0.06222463,0.03127752,0.03015484,0.02732005,0.4646303,0.4429368,0.4406445,0.4950923,0.515279,0.5792849,0.6107975,0.4336402,0.538786,0.4574373,0.4263069,0.3987966,0.4259123,0.499028,0.5136827,0.5540777,0.6237526,0.4267142,0.5268595,0.4643823,0.2366288,0.2278446,0.1707643,0.1460037,0.07739821,0.2082362,0.1676043,0.1197554,0.07649996,0.07638497,152.3653,144.4742,86.8932,65.8175,22.76399,127.3749,83.78942,43.81961,25.49673,24.89171,0.3857385,0.375617,0.2913016,0.2535249,0.1490988,0.352689,0.2860517,0.2068637,0.1577946,0.1559112,0.0604595,0.06473066,0.05716802,0.03467152,0.02760927,0.04266032,0.0389923,0.03185192,0.02278816,0.03028408,2.021478,2.099627,2.270671,2.889804,4.073697,2.693004,2.948223,3.089893,5.848902,4.351614,0.2166706,0.3584989,0.153342,0.03934608,-0.2142723,0.140502,-0.5041016,0.2362643,-0.003907376,-0.09388387,0.1464844,0.1464844,0.1464844,0.2929688,0.2441406,0.1464844,0.1464844,0.1464844,0.1464844,0.2685547,0.04048368,0.04652133,0.0534535,0.07827952,0.05811106,0.03702417,0.03884994,0.03999227,0.04370585,0.06312067,9,9
0.1479617,0.1305137,0.1211813,0.1532788,0.130392,0.1388158,0.07158954,0.1468081,0.1577689,0.1623251,0.1727885,0.1670607,0.1337154,0.1415492,0.1303593,0.1414675,0.15023,0.1708371,0.154634,0.1618027,0.1321285,0.1910443,0.1010332,0.1950411,0.1341178,0.15652,0.1355288,0.1398885,0.1532739,0.1708845,0.1345064,0.1824615,0.1319016,0.1695761,0.1429456,0.1871698,0.139664,0.1456763,0.1951298,0.1563684,0.5605936,0.4923047,0.5512077,0.3927399,0.5018677,0.5484977,0.6939074,0.5334471,0.4972534,0.4839429,0.4579474,0.4975479,0.4793574,0.469069,0.4475621,0.4209588,0.4918695,0.4640466,0.4473878,0.4944533,0.509157,0.4404212,0.6703486,0.5217169,0.4927937,0.4532667,0.4672319,0.4084522,0.4709415,0.5161033,0.5191175,0.3961281,0.4447842,0.4907678,0.5732669,0.5902432,0.5499178,0.3820271,0.4470197,0.5101394,0.4587852,0.6369469,0.63295,0.6501036,0.69465,0.5872583,0.7601582,0.5575447,0.5005956,0.5399753,0.03775289,0.02977549,0.02888834,0.02968662,0.0242089,0.05136965,0.02478926,0.03511338,0.0326069,0.02823425,0.4293249,0.4064389,0.4393489,0.416648,0.4459782,0.4266647,0.2923603,0.4729873,0.5542872,0.564662,0.3688171,0.3526338,0.4022535,0.423632,0.4222195,0.3588181,0.283674,0.4700748,0.5516403,0.5605442,0.2342954,0.2535565,0.1911948,0.1517028,0.0839114,0.206467,0.1806991,0.119013,0.08074982,0.06554812,142.5258,180.5803,99.11883,63.53328,22.26529,116.3788,113.5699,38.26609,30.23832,16.75908,0.3730756,0.4199381,0.3111201,0.2490868,0.1474566,0.3371218,0.3330286,0.1933112,0.1718418,0.1279308,0.06773155,0.05210377,0.06238,0.05120203,0.04324853,0.06441689,0.0363529,0.0740799,0.02780173,0.03415976,1.872681,2.306249,2.031167,2.229382,2.838835,2.023727,5.094536,1.800969,5.433563,3.987057,0.3582883,0.4636437,0.2889933,0.08631712,0.2381498,0.5097775,1.053905,0.003770448,-0.5319363,-0.2801417,0.1464844,0.1464844,0.1464844,0.2685547,0.2441406,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.04109541,0.05051609,0.03714062,0.07399626,0.06516899,0.0369117,0.04067477,0.03644961,0.03617051,0.04260896,9,9
0.104517,0.07717585,0.1079317,0.1523344,0.1327821,0.1178232,0.1254836,0.1374754,0.1581906,0.1607715,0.1674513,0.1339219,0.1233413,0.1906505,0.1548371,0.1666093,0.1349896,0.1568974,0.1645445,0.1446644,0.1590316,0.1460638,0.1376199,0.1641003,0.1405846,0.1600393,0.1302712,0.2063154,0.1633799,0.1277153,0.1519808,0.1320134,0.1178257,0.1773898,0.164282,0.172321,0.1232969,0.1273836,0.199,0.1802018,0.388154,0.2811775,0.6599695,0.4611988,0.4684647,0.3673585,0.4256719,0.4986848,0.4983072,0.4828687,0.5659615,0.5950812,0.5822075,0.5012094,0.4869507,0.4957788,0.3994683,0.517721,0.4907114,0.5032452,0.5256317,0.618033,0.5866246,0.5410888,0.5473695,0.4740883,0.4092489,0.4617651,0.4532577,0.4613436,0.4670468,0.6230956,0.5216257,0.5430697,0.5552828,0.476346,0.412939,0.41944,0.4688885,0.3626361,0.4958718,0.365924,0.569936,0.6124927,0.496084,0.466581,0.5785685,0.6143944,0.5979446,0.5433827,0.03574185,0.02985391,0.02818064,0.03057494,0.04486753,0.05591523,0.05903823,0.02842497,0.02409063,0.0275184,0.3960851,0.6282895,0.3327687,0.3618921,0.5557918,0.5130141,0.4167285,0.4095684,0.4691541,0.6055581,0.3313692,0.5955351,0.3070652,0.3522345,0.5594011,0.4585798,0.42917,0.4013601,0.4484712,0.6054002,0.2154556,0.2490519,0.2063047,0.1568475,0.08005968,0.1982711,0.1667006,0.1369048,0.0909893,0.0589871,126.6671,186.6738,128.5695,72.85595,19.21318,110.6127,76.0041,53.37593,45.66467,13.70705,0.3517077,0.4269644,0.354339,0.2667366,0.1369776,0.3286642,0.2724385,0.2283089,0.2111739,0.115697,0.07646126,0.03793975,0.04243106,0.04239507,0.0504704,0.05478016,0.05241373,0.04848227,0.02452411,0.03132848,1.999791,3.444925,3.223482,3.097164,2.583103,2.263867,2.160869,2.381007,6.282364,4.489394,0.5049838,-0.2497738,0.6930944,0.4711846,-0.2620721,0.4199186,-0.03018063,0.2028908,0.8999168,-0.3522638,0.1464844,0.1464844,0.1464844,0.1220703,0.2441406,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.04995176,0.03998236,0.03596921,0.07532644,0.06437571,0.03910462,0.06439675,0.03781907,0.03704508,0.05804747,9,9
0.1194145,0.1306105,0.1002133,0.1097789,0.09590767,0.1185059,0.1173533,0.156065,0.1561957,0.1573621,0.1210253,0.1610286,0.1259999,0.1336273,0.1738957,0.16424,0.1639552,0.1630231,0.1519632,0.1694762,0.1193848,0.1468373,0.1048168,0.1245862,0.1435062,0.1541783,0.1488576,0.1306394,0.1678968,0.1614778,0.1154614,0.1811272,0.1198674,0.1385263,0.1689232,0.1581303,0.1441872,0.1351464,0.1565473,0.1654523,0.4498492,0.4248735,0.6838935,0.612358,0.6749513,0.359525,0.4080395,0.5341219,0.5001553,0.4844925,0.3159379,0.4956482,0.4775551,0.4515835,0.5336216,0.5087344,0.4527605,0.4776421,0.4474699,0.442698,0.3095746,0.4959603,0.4398543,0.417669,0.500718,0.5800287,0.4697099,0.4993565,0.4024198,0.506909,0.3979141,0.4840014,0.5699709,0.3710197,0.4723619,0.5310111,0.5213236,0.4357139,0.4097657,0.4782934,0.4476327,0.4368346,0.4071248,0.4621034,0.4929046,0.486676,0.5545795,0.4707777,0.5944452,0.6057143,0.0566213,0.0384347,0.04833528,0.05042543,0.04199318,0.05392716,0.06330876,0.04732178,0.03105288,0.02265182,0.384555,0.614944,0.4182443,0.3100846,0.2888617,0.5989392,0.6061305,0.519096,0.4021498,0.3343825,0.3259483,0.580648,0.4032747,0.3038996,0.2695497,0.5770208,0.6336905,0.5303031,0.3853946,0.3180285,0.216683,0.2368755,0.1928398,0.1588334,0.08964254,0.1951374,0.1600339,0.12543,0.08607591,0.07488512,129.0851,166.8765,101.7105,86.03685,33.73454,117.7567,71.81986,43.66845,49.02505,37.3745,0.3550489,0.4036897,0.3151613,0.2898627,0.1815045,0.3391118,0.2648331,0.2065066,0.2188059,0.1910459,0.0756047,0.03646902,0.05830786,0.03035148,0.02522517,0.0383398,0.05990419,0.06605558,0.01849743,0.01780454,2.091127,3.228972,2.049938,5.543408,8.170594,3.035308,2.142743,1.904753,9.49793,12.47313,0.5769284,-0.05137158,0.2798063,1.09583,1.676886,0.05376693,-0.385836,-0.09068951,1.482659,2.208724,0.1464844,0.1464844,0.1464844,0.1220703,0.09765625,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.05371551,0.05043855,0.03597985,0.07708252,0.07869975,0.04146034,0.05679572,0.03736461,0.03985792,0.04772341,9,9
0.09531909,0.1106339,0.1041416,0.1584647,0.1032356,0.1523788,0.1527387,0.1551038,0.1540724,0.1555838,0.1708179,0.1786619,0.1410678,0.1855543,0.1635255,0.1616911,0.1671547,0.1536899,0.1633702,0.1575722,0.120764,0.1766132,0.09274479,0.190059,0.168964,0.1424896,0.1397861,0.1287565,0.171676,0.1842943,0.1283996,0.1479217,0.1223648,0.2198539,0.1600442,0.1948382,0.1418654,0.1513993,0.189134,0.1671437,0.7173876,0.6928321,0.6602283,0.4236285,0.6414808,0.4746231,0.5499968,0.5248563,0.5009379,0.4833093,0.5980872,0.5021164,0.4835908,0.4987978,0.5144681,0.4962392,0.5277524,0.4843244,0.5029708,0.5256126,0.5510104,0.5412103,0.4705481,0.5435969,0.4632333,0.4522332,0.4329412,0.4955603,0.5247221,0.4728843,0.5074311,0.4175781,0.597632,0.555807,0.4821668,0.4223399,0.514839,0.5022377,0.5389351,0.4376631,0.5438741,0.5664877,0.4209123,0.4656137,0.3677037,0.5670064,0.5647652,0.5064285,0.5396285,0.445961,0.04135267,0.03612523,0.04843326,0.05348872,0.04600641,0.05434736,0.06016972,0.05664611,0.03333965,0.0265308,0.2935368,0.3180243,0.4676842,0.4822668,0.4824258,0.2822352,0.4621923,0.5136645,0.5091556,0.6230034,0.247202,0.2907394,0.451688,0.4958332,0.4872226,0.2326421,0.4904141,0.5377552,0.5067976,0.6199101,0.2553137,0.255328,0.1863585,0.1303815,0.082819,0.2055904,0.1647341,0.1243314,0.06564046,0.05186927,221.6735,240.6726,93.72194,47.15372,21.20304,134.463,73.05506,43.16168,18.97143,10.28827,0.465272,0.4848008,0.3025315,0.2145893,0.1438961,0.3623694,0.2671008,0.2053048,0.1361131,0.1002354,0.03417283,0.02948666,0.07151198,0.06586343,0.04383089,0.04557872,0.06018531,0.05961082,0.02180664,0.02881983,5.051871,5.9011,1.873542,1.912215,2.680386,3.601057,1.965418,2.049087,5.825252,5.071677,1.224551,1.32844,0.1896157,0.01350311,0.07924867,0.9859033,-0.1183755,-0.1184029,0.06254043,-0.5868355,0.1464844,0.1464844,0.1464844,0.2197266,0.2441406,0.1464844,0.1464844,0.1464844,0.1464844,0.1464844,0.04420856,0.04340544,0.03760925,0.07434593,0.06615061,0.04732218,0.05122452,0.04091733,0.03647299,0.05048002,9,9
